anchor_log10,K_compute,kernel,N,sigma_pred,sigma_eff,sigma_eff_hard,ratio_obs_over_hard,median_abs_err,mean_abs_err,ks_D_eff,ks_p_eff
8,500,half_int,20,45.73598851967803,43.15544625672119,43.051669474148184,1.0024105170331508,34.54717524535954,35.8383977283258,0.1467816354096665,0.7480441363263393
8,500,hard,20,45.73598851967803,43.051669474148184,43.051669474148184,1.0,34.09893502667546,35.635897514224055,0.1392420286095457,0.8030069889201441
8,500,paired_hann,20,45.73598851967803,42.44974673315259,43.051669474148184,0.9860185969940831,28.155291447415948,33.569740685028954,0.14187401588500037,0.7842366909882672
8,500,paired_riesz,20,45.73598851967803,42.31025879910749,43.051669474148184,0.9827785848006219,29.871018799953163,34.22183559765108,0.13946945660952365,0.8014055853412204
8,500,paired_triangle,20,45.73598851967803,41.93708894760835,43.051669474148184,0.9741106317094365,29.472756650298834,32.247957836277784,0.18846504319101387,0.4353194098235364
8,1000,antipair_03,20,35.94729942301512,62.34049738872967,38.769765924740256,1.6079668241934926,47.80635594204068,49.67428534445353,0.11986265896867643,0.9193881873510434
8,1000,antipair_05,20,35.94729942301512,85.51073500593571,38.769765924740256,2.2056035925501556,68.58574338816106,71.72060327623039,0.16612256547035356,0.5987328306593142
8,1000,boundary_pair,20,35.94729942301512,38.755663768703236,38.769765924740256,0.9996362589326849,29.88485431484878,30.39121120721102,0.14214358639983665,0.7822863829655298
8,1000,half_int,20,35.94729942301512,38.71643074096402,38.769765924740256,0.9986243098841564,29.465819774195552,30.354253181628884,0.13671273454139365,0.8205288704327494
8,1000,hard,20,35.94729942301512,38.769765924740256,38.769765924740256,1.0,29.127560671418905,30.379343851003796,0.13410262959627356,0.8380049040583072
8,1000,paired_hann,20,35.94729942301512,40.51014756600642,38.769765924740256,1.0448901766558143,32.35066586919129,32.74338162988424,0.1255259247998953,0.8901840902916304
8,1000,paired_riesz,20,35.94729942301512,40.18994162578075,38.769765924740256,1.0366310104579257,34.05530649609864,32.1716022525914,0.17850686942296612,0.5054461489806038
8,1000,paired_triangle,20,35.94729942301512,39.92457184771256,38.769765924740256,1.029786249553686,30.448352119885385,31.79561169911176,0.1420392809769056,0.7830415978636465
8,2000,antipair_03,20,27.969164114875493,43.371700121693245,21.695570018263002,1.9991039684683833,31.64444036781788,37.17318247156218,0.16025541342128968,0.6442616272551402
8,2000,antipair_05,20,27.969164114875493,66.71204633029707,21.695570018263002,3.0749155829572525,47.45250431634486,57.96744314082898,0.2318939835290516,0.20185183816711444
8,2000,boundary_pair,20,27.969164114875493,21.813003705653337,21.695570018263002,1.00541279566711,17.238496515899897,17.865832585887983,0.11929758364229559,0.9220463620109153
8,2000,half_int,20,27.969164114875493,21.760579011954704,21.695570018263002,1.0029964178694994,17.08718317374587,17.846096261730416,0.11879150176045616,0.9243862210402713
8,2000,hard,20,27.969164114875493,21.695570018263002,21.695570018263002,1.0,17.210925905033946,17.829067449085414,0.11942680281798679,0.9214427289624242
8,2000,paired_hann,20,27.969164114875493,35.077751614908316,21.695570018263002,1.616816317127432,31.0788533706218,28.63876603008248,0.1399847198737066,0.7977625417800406
8,2000,paired_riesz,20,27.969164114875493,30.187033938483772,21.695570018263002,1.39139160266694,26.40062397159636,25.125046578375624,0.13226362207205267,0.849907928737445
8,2000,paired_triangle,20,27.969164114875493,33.4578698289278,21.695570018263002,1.542152144459144,28.924204716458917,27.435522741498424,0.2082268132258026,0.31377827182896245
8,4000,antipair_03,20,21.580721507988248,37.89838404056456,16.711497798762995,2.26780295201127,27.178757809102535,31.921248386846855,0.18774436345421952,0.4402129033715225
8,4000,antipair_05,20,21.580721507988248,60.86975897755134,16.711497798762995,3.64238799600937,53.3252375042066,52.096082465397195,0.19413032610164316,0.3979322252650564
8,4000,boundary_pair,20,21.580721507988248,16.773955661534906,16.711497798762995,1.0037374186038868,12.045535800978541,13.465652894740924,0.08567437108261666,0.9976165694102361
8,4000,half_int,20,21.580721507988248,16.755094881747343,16.711497798762995,1.0026088076310895,12.028948718681931,13.451863275654613,0.08456129880799024,0.9980405671906252
8,4000,hard,20,21.580721507988248,16.711497798762995,16.711497798762995,1.0,11.854564607143402,13.387174109416083,0.08443459005440207,0.9980847626190819
8,4000,paired_hann,20,21.580721507988248,24.931120017282833,16.711497798762995,1.4918543099786223,21.14048046991229,20.943749083159492,0.13631600277416,0.8232266944790705
8,4000,paired_riesz,20,21.580721507988248,21.29576776305967,16.711497798762995,1.2743183178132607,18.306114713661373,17.664509709458798,0.14983848364541807,0.7248983364999936
8,4000,paired_triangle,20,21.580721507988248,25.41790340480331,16.711497798762995,1.520982961005732,20.686808278784156,21.25850306013599,0.12381241888776873,0.8994988693488726
9,500,antipair_03,20,129.06067096284153,183.33506077547952,109.81193108300602,1.6695368068602483,78.62431633472443,138.5834404848516,0.2581861051169654,0.11663965089348205
9,500,antipair_05,20,129.06067096284153,262.4022182176608,109.81193108300602,2.389560183759203,114.3519018292427,202.1876631643623,0.21299009773513433,0.28831253186837524
9,500,boundary_pair,20,129.06067096284153,109.0821974409921,109.81193108300602,0.9933546962081715,73.90389673411846,87.61398123055696,0.1040737344356289,0.9750776265132828
9,500,half_int,20,129.06067096284153,109.38100283843039,109.81193108300602,0.996075761164332,74.46797216683626,87.71955052241682,0.11040376320400347,0.9573962798422238
9,500,hard,20,129.06067096284153,109.81193108300602,109.81193108300602,1.0,73.54607667773962,87.96228135190904,0.11523767151605535,0.9397126892907687
9,500,paired_hann,20,129.06067096284153,113.76067316556836,109.81193108300602,1.0359591352562365,75.45328889787197,88.18549799248576,0.128460239246468,0.873328046541189
9,500,paired_riesz,20,129.06067096284153,106.46065675960823,109.81193108300602,0.9694816921044346,74.36326315999031,86.92947077974677,0.1721227708014738,0.552879526256243
