log10_x_anchor,x,pi_x,K,abs_err
5.3,292620,25432,10000,0.128222
5.3,292620,25432,11000,0.492336
5.3,292620,25432,12000,0.046193
5.3,292620,25432,13000,0.069788
5.3,292620,25432,14000,0.069312
5.3,292620,25432,15000,0.121293
5.3,292620,25432,16000,0.126065
5.3,292620,25432,17000,0.254368
5.3,292620,25432,18000,0.397334
5.3,292620,25432,19000,0.410108
5.3,292620,25432,20000,0.526696
5.3,293859,25522,250,2.808531
5.3,293859,25522,500,2.167628
5.3,293859,25522,750,0.440258
5.3,293859,25522,1000,0.521767
5.3,293859,25522,1500,0.385745
5.3,293859,25522,2000,0.706816
5.3,293859,25522,2500,0.612338
5.3,293859,25522,3000,0.444916
5.3,293859,25522,3500,0.752693
5.3,293859,25522,4000,0.712629
5.3,293859,25522,4500,0.459817
5.3,293859,25522,5000,0.395333
5.3,293859,25522,6000,0.733904
5.3,293859,25522,7000,0.322257
5.3,293859,25522,8000,0.385262
5.3,293859,25522,9000,0.521457
5.3,293859,25522,10000,0.784350
5.3,293859,25522,11000,1.035107
5.3,293859,25522,12000,1.303608
5.3,293859,25522,13000,1.105812
5.3,293859,25522,14000,0.989992
5.3,293859,25522,15000,0.854576
5.3,293859,25522,16000,0.644049
5.3,293859,25522,17000,0.781480
5.3,293859,25522,18000,0.839418
5.3,293859,25522,19000,0.645405
5.3,293859,25522,20000,0.774071
5.3,295245,25633,250,1.536605
5.3,295245,25633,500,1.118257
5.3,295245,25633,750,0.162279
5.3,295245,25633,1000,0.460679
5.3,295245,25633,1500,0.787549
5.3,295245,25633,2000,2.325593
5.3,295245,25633,2500,2.476709
5.3,295245,25633,3000,1.112646
5.3,295245,25633,3500,0.930152
5.3,295245,25633,4000,0.379856
5.3,295245,25633,4500,0.742608
5.3,295245,25633,5000,0.935112
5.3,295245,25633,6000,0.779423
5.3,295245,25633,7000,0.558079
5.3,295245,25633,8000,0.254785
5.3,295245,25633,9000,0.486558
5.3,295245,25633,10000,0.507539
5.3,295245,25633,11000,0.631002
5.3,295245,25633,12000,0.513559
5.3,295245,25633,13000,0.243639
5.3,295245,25633,14000,0.343274
5.3,295245,25633,15000,0.305433
5.3,295245,25633,16000,0.239319
5.3,295245,25633,17000,0.117418
5.3,295245,25633,18000,0.209664
5.3,295245,25633,19000,0.299487
5.3,295245,25633,20000,0.390910
5.5,332737,28619,250,2.348451
5.5,332737,28619,500,1.041634
5.5,332737,28619,750,1.675114
5.5,332737,28619,1000,0.442259
5.5,332737,28619,1500,0.354272
5.5,332737,28619,2000,0.523571
5.5,332737,28619,2500,0.143306
5.5,332737,28619,3000,0.299917
5.5,332737,28619,3500,0.054697
5.5,332737,28619,4000,0.580074
5.5,332737,28619,4500,0.401557
5.5,332737,28619,5000,0.349261
5.5,332737,28619,6000,0.811929
5.5,332737,28619,7000,0.121739
5.5,332737,28619,8000,0.195726
5.5,332737,28619,9000,0.051277
5.5,332737,28619,10000,0.321246
5.5,332737,28619,11000,0.383219
5.5,332737,28619,12000,0.553736
5.5,332737,28619,13000,0.245790
5.5,332737,28619,14000,0.221239
5.5,332737,28619,15000,0.163351
5.5,332737,28619,16000,0.033121
5.5,332737,28619,17000,0.020568
5.5,332737,28619,18000,0.064631
5.5,332737,28619,19000,0.095101
5.5,332737,28619,20000,0.025877
5.5,337315,28981,250,0.420237
5.5,337315,28981,500,1.398651
5.5,337315,28981,750,1.303412
5.5,337315,28981,1000,0.080884
5.5,337315,28981,1500,0.337917
5.5,337315,28981,2000,0.027509
5.5,337315,28981,2500,0.820678
5.5,337315,28981,3000,0.856996
5.5,337315,28981,3500,0.516899
5.5,337315,28981,4000,0.038100
5.5,337315,28981,4500,0.703030
5.5,337315,28981,5000,1.055847
5.5,337315,28981,6000,0.545845
5.5,337315,28981,7000,0.432219
5.5,337315,28981,8000,0.752349
5.5,337315,28981,9000,0.591891
5.5,337315,28981,10000,0.259809
5.5,337315,28981,11000,0.061313
5.5,337315,28981,12000,0.146347
5.5,337315,28981,13000,0.136788
5.5,337315,28981,14000,0.387554
5.5,337315,28981,15000,0.621063
5.5,337315,28981,16000,0.385587
5.5,337315,28981,17000,0.843634
5.5,337315,28981,18000,0.806117
5.5,337315,28981,19000,0.720317
5.5,337315,28981,20000,0.773311
5.5,340138,29198,250,0.342486
5.5,340138,29198,500,4.018358
5.5,340138,29198,750,3.787609
5.5,340138,29198,1000,3.518121
5.5,340138,29198,1500,3.183189
5.5,340138,29198,2000,3.403830
5.5,340138,29198,2500,2.554737
5.5,340138,29198,3000,2.980247
5.5,340138,29198,3500,3.215250
5.5,340138,29198,4000,3.804476
5.5,340138,29198,4500,3.056611
5.5,340138,29198,5000,2.618906
5.5,340138,29198,6000,2.524936
5.5,340138,29198,7000,1.941440
5.5,340138,29198,8000,1.781714
5.5,340138,29198,9000,1.322928
5.5,340138,29198,10000,1.236195
5.5,340138,29198,11000,1.260024
5.5,340138,29198,12000,1.229199
5.5,340138,29198,13000,1.399925
5.5,340138,29198,14000,1.211054
5.5,340138,29198,15000,1.124050
5.5,340138,29198,16000,1.223625
5.5,340138,29198,17000,0.973461
5.5,340138,29198,18000,0.935103
5.5,340138,29198,19000,1.269591
5.5,340138,29198,20000,1.222514
5.5,340247,29203,250,2.871266
5.5,340247,29203,500,0.760106
5.5,340247,29203,750,0.453962
5.5,340247,29203,1000,0.078973
5.5,340247,29203,1500,0.265490
5.5,340247,29203,2000,0.268609
5.5,340247,29203,2500,0.198039
5.5,340247,29203,3000,0.164791
5.5,340247,29203,3500,0.230211
5.5,340247,29203,4000,0.014693
5.5,340247,29203,4500,0.676093
5.5,340247,29203,5000,0.576885
5.5,340247,29203,6000,0.828661
5.5,340247,29203,7000,0.159373
5.5,340247,29203,8000,0.255606
5.5,340247,29203,9000,0.060021
5.5,340247,29203,10000,0.136111
5.5,340247,29203,11000,0.071301
5.5,340247,29203,12000,0.038094
5.5,340247,29203,13000,0.274612
5.5,340247,29203,14000,0.077311
5.5,340247,29203,15000,0.017975
5.5,340247,29203,16000,0.181422
5.5,340247,29203,17000,0.223047
5.5,340247,29203,18000,0.071835
5.5,340247,29203,19000,0.167158
5.5,340247,29203,20000,0.034224
5.5,344815,29563,250,1.034109
5.5,344815,29563,500,0.445984
5.5,344815,29563,750,1.079623
5.5,344815,29563,1000,2.083068
5.5,344815,29563,1500,1.882818
5.5,344815,29563,2000,1.926320
5.5,344815,29563,2500,0.815948
5.5,344815,29563,3000,0.275070
5.5,344815,29563,3500,0.529014
5.5,344815,29563,4000,0.378827
5.5,344815,29563,4500,0.101021
5.5,344815,29563,5000,0.165830
5.5,344815,29563,6000,0.222536
5.5,344815,29563,7000,0.581545
5.5,344815,29563,8000,0.170844
5.5,344815,29563,9000,0.291875
5.5,344815,29563,10000,0.332776
5.5,344815,29563,11000,0.601098
5.5,344815,29563,12000,0.434576
5.5,344815,29563,13000,0.446110
5.5,344815,29563,14000,0.358637
5.5,344815,29563,15000,0.241678
5.5,344815,29563,16000,0.327080
5.5,344815,29563,17000,0.234029
5.5,344815,29563,18000,0.169406
5.5,344815,29563,19000,0.351315
5.5,344815,29563,20000,0.242278
5.5,348945,29892,250,0.089398
5.5,348945,29892,500,0.970523
5.5,348945,29892,750,0.235775
5.5,348945,29892,1000,1.061433
5.5,348945,29892,1500,1.023224
5.5,348945,29892,2000,1.070147
5.5,348945,29892,2500,0.911007
5.5,348945,29892,3000,1.691862
5.5,348945,29892,3500,1.239106
5.5,348945,29892,4000,0.944652
5.5,348945,29892,4500,1.154947
5.5,348945,29892,5000,0.986376
5.5,348945,29892,6000,1.366750
5.5,348945,29892,7000,1.156526
5.5,348945,29892,8000,1.239194
5.5,348945,29892,9000,1.006929
5.5,348945,29892,10000,0.605287
5.5,348945,29892,11000,0.425874
5.5,348945,29892,12000,0.903740
5.5,348945,29892,13000,1.133685
5.5,348945,29892,14000,0.993196
5.5,348945,29892,15000,0.765637
5.5,348945,29892,16000,0.411037
5.5,348945,29892,17000,0.329638
5.5,348945,29892,18000,0.562929
5.5,348945,29892,19000,0.426899
5.5,348945,29892,20000,0.405650
5.5,353581,30256,250,6.482823
5.5,353581,30256,500,2.285214
5.5,353581,30256,750,2.166424
5.5,353581,30256,1000,1.447058
5.5,353581,30256,1500,0.814980
5.5,353581,30256,2000,0.522712
5.5,353581,30256,2500,0.689286
5.5,353581,30256,3000,0.139065
5.5,353581,30256,3500,0.102660
5.5,353581,30256,4000,0.597172
5.5,353581,30256,4500,0.510225
5.5,353581,30256,5000,0.510141
5.5,353581,30256,6000,0.482023
5.5,353581,30256,7000,0.449065
5.5,353581,30256,8000,0.495214
5.5,353581,30256,9000,0.295887
5.5,353581,30256,10000,0.041942
5.5,353581,30256,11000,0.092331
5.5,353581,30256,12000,0.139799
5.5,353581,30256,13000,0.012410
5.5,353581,30256,14000,0.278338
5.5,353581,30256,15000,0.195303
5.5,353581,30256,16000,0.371076
5.5,353581,30256,17000,0.431479
5.5,353581,30256,18000,0.693005
5.5,353581,30256,19000,0.778586
5.5,353581,30256,20000,0.720517
5.5,366314,31249,250,0.806433
5.5,366314,31249,500,1.636536
5.5,366314,31249,750,1.578451
5.5,366314,31249,1000,2.055169
5.5,366314,31249,1500,2.440217
5.5,366314,31249,2000,2.600027
5.5,366314,31249,2500,2.041625
5.5,366314,31249,3000,1.384799
5.5,366314,31249,3500,1.186880
5.5,366314,31249,4000,1.042557
5.5,366314,31249,4500,0.792199
5.5,366314,31249,5000,1.183776
5.5,366314,31249,6000,1.161454
5.5,366314,31249,7000,0.699134
5.5,366314,31249,8000,1.277615
5.5,366314,31249,9000,1.133101
5.5,366314,31249,10000,0.947932
5.5,366314,31249,11000,0.596356
5.5,366314,31249,12000,0.680111
5.5,366314,31249,13000,0.538739
5.5,366314,31249,14000,0.661283
5.5,366314,31249,15000,0.880034
5.5,366314,31249,16000,0.819650
5.5,366314,31249,17000,0.782470
5.5,366314,31249,18000,0.565054
5.5,366314,31249,19000,0.661560
5.5,366314,31249,20000,0.677417
5.5,369495,31489,250,1.117082
5.5,369495,31489,500,0.094123
5.5,369495,31489,750,1.752180
5.5,369495,31489,1000,1.109774
5.5,369495,31489,1500,1.612293
5.5,369495,31489,2000,1.029478
5.5,369495,31489,2500,1.466913
5.5,369495,31489,3000,1.103051
5.5,369495,31489,3500,0.524743
5.5,369495,31489,4000,0.463685
5.5,369495,31489,4500,0.564438
5.5,369495,31489,5000,1.092114
5.5,369495,31489,6000,1.063524
5.5,369495,31489,7000,0.895959
5.5,369495,31489,8000,1.053611
5.5,369495,31489,9000,0.820275
5.5,369495,31489,10000,0.938219
5.5,369495,31489,11000,1.120809
5.5,369495,31489,12000,1.246610
5.5,369495,31489,13000,1.012739
5.5,369495,31489,14000,0.971274
5.5,369495,31489,15000,0.867444
5.5,369495,31489,16000,0.916456
5.5,369495,31489,17000,1.090707
5.5,369495,31489,18000,1.177162
5.5,369495,31489,19000,1.174944
5.5,369495,31489,20000,1.137027
5.5,374345,31851,250,3.091182
5.5,374345,31851,500,0.755300
5.5,374345,31851,750,2.067374
5.5,374345,31851,1000,2.455467
5.5,374345,31851,1500,1.423323
5.5,374345,31851,2000,1.246216
5.5,374345,31851,2500,0.208473
5.5,374345,31851,3000,0.381025
5.5,374345,31851,3500,0.731187
5.5,374345,31851,4000,0.150369
5.5,374345,31851,4500,0.546388
5.5,374345,31851,5000,0.998844
5.5,374345,31851,6000,0.510032
5.5,374345,31851,7000,0.232436
5.5,374345,31851,8000,0.041063
5.5,374345,31851,9000,0.015734
5.5,374345,31851,10000,0.030264
5.5,374345,31851,11000,0.122881
5.5,374345,31851,12000,0.091099
5.5,374345,31851,13000,0.164677
5.5,374345,31851,14000,0.509294
5.5,374345,31851,15000,0.265726
5.5,374345,31851,16000,0.596178
5.5,374345,31851,17000,0.665505
5.5,374345,31851,18000,0.459079
5.5,374345,31851,19000,0.627331
5.5,374345,31851,20000,0.747766
5.5,378778,32199,250,3.772936
5.5,378778,32199,500,0.415486
5.5,378778,32199,750,0.289572
5.5,378778,32199,1000,0.405454
5.5,378778,32199,1500,0.224238
5.5,378778,32199,2000,0.242708
5.5,378778,32199,2500,0.795809
5.5,378778,32199,3000,0.083844
5.5,378778,32199,3500,0.147004
5.5,378778,32199,4000,0.354460
5.5,378778,32199,4500,0.534941
5.5,378778,32199,5000,0.701381
5.5,378778,32199,6000,0.715984
5.5,378778,32199,7000,0.495478
5.5,378778,32199,8000,0.596787
5.5,378778,32199,9000,0.433669
5.5,378778,32199,10000,0.263339
5.5,378778,32199,11000,0.701283
5.5,378778,32199,12000,0.631308
5.5,378778,32199,13000,0.826901
5.5,378778,32199,14000,0.717726
5.5,378778,32199,15000,0.844966
5.5,378778,32199,16000,0.678310
5.5,378778,32199,17000,0.786105
5.5,378778,32199,18000,0.636346
5.5,378778,32199,19000,0.780783
5.5,378778,32199,20000,0.636812
5.5,391634,33197,250,2.917536
5.5,391634,33197,500,2.042836
5.5,391634,33197,750,1.696813
5.5,391634,33197,1000,1.518455
5.5,391634,33197,1500,0.609573
5.5,391634,33197,2000,0.815080
5.5,391634,33197,2500,0.760311
5.5,391634,33197,3000,0.981633
5.5,391634,33197,3500,0.969345
5.5,391634,33197,4000,0.505320
5.5,391634,33197,4500,0.495563
5.5,391634,33197,5000,0.093414
5.5,391634,33197,6000,0.314480
5.5,391634,33197,7000,0.362106
5.5,391634,33197,8000,0.860897
5.5,391634,33197,9000,0.796378
5.5,391634,33197,10000,0.849667
5.5,391634,33197,11000,0.872291
5.5,391634,33197,12000,0.973522
5.5,391634,33197,13000,0.995221
5.5,391634,33197,14000,1.126780
5.5,391634,33197,15000,0.881373
5.5,391634,33197,16000,0.840252
5.5,391634,33197,17000,0.826450
5.5,391634,33197,18000,0.840544
5.5,391634,33197,19000,0.916435
5.5,391634,33197,20000,0.835245
5.5,392534,33276,250,1.055833
5.5,392534,33276,500,1.821370
5.5,392534,33276,750,2.797672
5.5,392534,33276,1000,2.647039
5.5,392534,33276,1500,1.476117
5.5,392534,33276,2000,0.595287
5.5,392534,33276,2500,0.794364
5.5,392534,33276,3000,0.883515
5.5,392534,33276,3500,0.220595
5.5,392534,33276,4000,0.254721
5.5,392534,33276,4500,0.112387
5.5,392534,33276,5000,0.011617
5.5,392534,33276,6000,0.322378
5.5,392534,33276,7000,0.147422
5.5,392534,33276,8000,0.471612
5.5,392534,33276,9000,0.028329
5.5,392534,33276,10000,0.195779
5.5,392534,33276,11000,0.369281
5.5,392534,33276,12000,0.418964
5.5,392534,33276,13000,0.221386
5.5,392534,33276,14000,0.161913
5.5,392534,33276,15000,0.000694
5.5,392534,33276,16000,0.045503
5.5,392534,33276,17000,0.177540
5.5,392534,33276,18000,0.006726
5.5,392534,33276,19000,0.039245
5.5,392534,33276,20000,0.061081
5.5,395249,33496,250,3.595695
5.5,395249,33496,500,1.469216
5.5,395249,33496,750,1.642091
5.5,395249,33496,1000,1.519153
5.5,395249,33496,1500,0.088160
5.5,395249,33496,2000,0.607101
5.5,395249,33496,2500,0.007447
5.5,395249,33496,3000,0.103545
5.5,395249,33496,3500,0.355760
5.5,395249,33496,4000,0.175233
5.5,395249,33496,4500,0.365649
5.5,395249,33496,5000,0.928155
5.5,395249,33496,6000,0.898320
5.5,395249,33496,7000,1.150158
5.5,395249,33496,8000,0.920877
5.5,395249,33496,9000,1.164039
5.5,395249,33496,10000,1.032378
5.5,395249,33496,11000,1.151081
5.5,395249,33496,12000,1.127127
5.5,395249,33496,13000,1.243894
5.5,395249,33496,14000,0.996542
5.5,395249,33496,15000,0.792224
5.5,395249,33496,16000,0.802482
5.5,395249,33496,17000,0.754015
5.5,395249,33496,18000,0.404295
5.5,395249,33496,19000,0.230006
5.5,395249,33496,20000,0.180735
5.5,400127,33870,250,3.440094
5.5,400127,33870,500,1.258825
5.5,400127,33870,750,0.612498
5.5,400127,33870,1000,0.351408
5.5,400127,33870,1500,0.151433
5.5,400127,33870,2000,0.026627
5.5,400127,33870,2500,0.048179
5.5,400127,33870,3000,0.186031
5.5,400127,33870,3500,0.369098
5.5,400127,33870,4000,0.765839
5.5,400127,33870,4500,1.123074
5.5,400127,33870,5000,0.887240
5.5,400127,33870,6000,1.009183
5.5,400127,33870,7000,1.205025
5.5,400127,33870,8000,0.837490
5.5,400127,33870,9000,0.736830
5.5,400127,33870,10000,0.759506
5.5,400127,33870,11000,0.959144
5.5,400127,33870,12000,1.013023
5.5,400127,33870,13000,0.944874
5.5,400127,33870,14000,0.720794
5.5,400127,33870,15000,0.751421
5.5,400127,33870,16000,0.564219
5.5,400127,33870,17000,0.235881
5.5,400127,33870,18000,0.190906
5.5,400127,33870,19000,0.307728
5.5,400127,33870,20000,0.361310
5.5,401477,33965,250,1.260234
5.5,401477,33965,500,0.422354
5.5,401477,33965,750,1.209339
5.5,401477,33965,1000,2.013968
5.5,401477,33965,1500,1.053451
5.5,401477,33965,2000,0.927811
5.5,401477,33965,2500,0.565045
5.5,401477,33965,3000,0.325590
5.5,401477,33965,3500,0.590069
5.5,401477,33965,4000,0.125567
5.5,401477,33965,4500,0.006090
5.5,401477,33965,5000,0.188283
5.5,401477,33965,6000,0.561459
5.5,401477,33965,7000,0.385358
5.5,401477,33965,8000,0.280821
5.5,401477,33965,9000,0.209384
5.5,401477,33965,10000,0.256516
5.5,401477,33965,11000,0.440441
5.5,401477,33965,12000,0.311858
5.5,401477,33965,13000,0.466451
5.5,401477,33965,14000,0.502897
5.5,401477,33965,15000,0.388456
5.5,401477,33965,16000,0.587312
5.5,401477,33965,17000,0.551773
5.5,401477,33965,18000,0.730754
5.5,401477,33965,19000,0.825606
5.5,401477,33965,20000,0.841838
5.5,403455,34111,250,0.015382
5.5,403455,34111,500,0.544648
5.5,403455,34111,750,1.719705
5.5,403455,34111,1000,0.452223
5.5,403455,34111,1500,0.634063
5.5,403455,34111,2000,0.397990
5.5,403455,34111,2500,0.413674
5.5,403455,34111,3000,0.208411
5.5,403455,34111,3500,0.045572
5.5,403455,34111,4000,0.155634
5.5,403455,34111,4500,0.131214
5.5,403455,34111,5000,0.005003
5.5,403455,34111,6000,0.213821
5.5,403455,34111,7000,0.289298
5.5,403455,34111,8000,0.288268
5.5,403455,34111,9000,0.162383
5.5,403455,34111,10000,0.465448
5.5,403455,34111,11000,0.297156
5.5,403455,34111,12000,0.498802
5.5,403455,34111,13000,0.308580
5.5,403455,34111,14000,0.352043
5.5,403455,34111,15000,0.398374
5.5,403455,34111,16000,0.410768
5.5,403455,34111,17000,0.516573
5.5,403455,34111,18000,0.398870
5.5,403455,34111,19000,0.383120
5.5,403455,34111,20000,0.252400
5.5,417126,35157,250,6.500739
5.5,417126,35157,500,5.116583
5.5,417126,35157,750,2.594517
5.5,417126,35157,1000,3.172907
5.5,417126,35157,1500,1.791503
5.5,417126,35157,2000,2.013529
5.5,417126,35157,2500,1.689033
5.5,417126,35157,3000,0.708196
5.5,417126,35157,3500,0.644923
5.5,417126,35157,4000,1.171989
5.5,417126,35157,4500,1.110754
5.5,417126,35157,5000,1.280189
5.5,417126,35157,6000,1.391798
5.5,417126,35157,7000,0.841377
5.5,417126,35157,8000,0.583295
5.5,417126,35157,9000,0.600080
5.5,417126,35157,10000,0.499295
5.5,417126,35157,11000,0.344716
5.5,417126,35157,12000,0.285346
5.5,417126,35157,13000,0.646833
5.5,417126,35157,14000,0.534204
5.5,417126,35157,15000,0.330198
5.5,417126,35157,16000,0.227801
5.5,417126,35157,17000,0.044933
5.5,417126,35157,18000,0.042362
5.5,417126,35157,19000,0.100286
5.5,417126,35157,20000,0.429037
5.5,432878,36392,250,0.092391
5.5,432878,36392,500,1.079031
5.5,432878,36392,750,1.728435
5.5,432878,36392,1000,0.982595
5.5,432878,36392,1500,1.714441
5.5,432878,36392,2000,0.032795
5.5,432878,36392,2500,0.168657
5.5,432878,36392,3000,0.002949
5.5,432878,36392,3500,0.082859
5.5,432878,36392,4000,0.448294
5.5,432878,36392,4500,0.572928
5.5,432878,36392,5000,0.339681
5.5,432878,36392,6000,0.326249
5.5,432878,36392,7000,0.387625
5.5,432878,36392,8000,0.442951
5.5,432878,36392,9000,0.346688
5.5,432878,36392,10000,0.228281
5.5,432878,36392,11000,0.216808
5.5,432878,36392,12000,0.185879
5.5,432878,36392,13000,0.032485
5.5,432878,36392,14000,0.000266
5.5,432878,36392,15000,0.129748
5.5,432878,36392,16000,0.172599
5.5,432878,36392,17000,0.207624
5.5,432878,36392,18000,0.300921
5.5,432878,36392,19000,0.273834
5.5,432878,36392,20000,0.336291
5.5,433659,36455,250,1.172882
5.5,433659,36455,500,0.577594
5.5,433659,36455,750,0.096316
5.5,433659,36455,1000,0.620798
5.5,433659,36455,1500,0.063187
5.5,433659,36455,2000,1.608312
5.5,433659,36455,2500,1.785982
5.5,433659,36455,3000,2.151441
5.5,433659,36455,3500,2.490853
5.5,433659,36455,4000,1.961335
5.5,433659,36455,4500,1.602562
5.5,433659,36455,5000,1.298009
5.5,433659,36455,6000,1.130429
5.5,433659,36455,7000,0.959263
5.5,433659,36455,8000,0.687055
5.5,433659,36455,9000,0.604474
5.5,433659,36455,10000,0.763803
5.5,433659,36455,11000,0.819201
5.5,433659,36455,12000,0.803665
5.5,433659,36455,13000,0.651876
5.5,433659,36455,14000,0.647329
5.5,433659,36455,15000,0.695970
5.5,433659,36455,16000,0.680145
5.5,433659,36455,17000,0.784154
5.5,433659,36455,18000,0.843284
5.5,433659,36455,19000,0.832317
5.5,433659,36455,20000,0.808478
5.5,444490,37305,250,0.305939
5.5,444490,37305,500,0.060348
5.5,444490,37305,750,1.068273
5.5,444490,37305,1000,0.098644
5.5,444490,37305,1500,0.059618
5.5,444490,37305,2000,0.131932
5.5,444490,37305,2500,0.287825
5.5,444490,37305,3000,0.669217
5.5,444490,37305,3500,0.771147
5.5,444490,37305,4000,0.265075
5.5,444490,37305,4500,0.393061
5.5,444490,37305,5000,0.194317
5.5,444490,37305,6000,0.163815
5.5,444490,37305,7000,0.160534
5.5,444490,37305,8000,0.367817
5.5,444490,37305,9000,0.639435
5.5,444490,37305,10000,0.894218
5.5,444490,37305,11000,0.765855
5.5,444490,37305,12000,0.995634
5.5,444490,37305,13000,0.929656
5.5,444490,37305,14000,1.039239
5.5,444490,37305,15000,0.941413
5.5,444490,37305,16000,1.127463
5.5,444490,37305,17000,1.142843
5.5,444490,37305,18000,0.958067
5.5,444490,37305,19000,0.879924
5.5,444490,37305,20000,1.152021
5.5,449380,37659,250,1.449642
5.5,449380,37659,500,1.637703
5.5,449380,37659,750,2.673644
5.5,449380,37659,1000,2.648471
5.5,449380,37659,1500,2.126422
5.5,449380,37659,2000,1.198939
5.5,449380,37659,2500,0.624293
5.5,449380,37659,3000,0.038437
5.5,449380,37659,3500,0.607040
5.5,449380,37659,4000,0.719595
5.5,449380,37659,4500,0.786222
5.5,449380,37659,5000,0.378925
5.5,449380,37659,6000,0.183354
5.5,449380,37659,7000,0.620721
5.5,449380,37659,8000,0.805291
5.5,449380,37659,9000,0.858794
5.5,449380,37659,10000,1.307984
5.5,449380,37659,11000,0.680627
5.5,449380,37659,12000,0.684924
5.5,449380,37659,13000,0.908368
5.5,449380,37659,14000,1.036501
5.5,449380,37659,15000,0.943716
5.5,449380,37659,16000,0.908590
5.5,449380,37659,17000,0.880417
5.5,449380,37659,18000,0.649735
5.5,449380,37659,19000,0.717828
5.5,449380,37659,20000,0.793164
5.5,457859,38307,250,1.287656
5.5,457859,38307,500,2.118093
5.5,457859,38307,750,1.992146
5.5,457859,38307,1000,2.210466
5.5,457859,38307,1500,0.585006
5.5,457859,38307,2000,0.034929
5.5,457859,38307,2500,0.131924
5.5,457859,38307,3000,0.201275
5.5,457859,38307,3500,0.216007
5.5,457859,38307,4000,0.643014
5.5,457859,38307,4500,0.215229
5.5,457859,38307,5000,0.171304
5.5,457859,38307,6000,0.279207
5.5,457859,38307,7000,0.010112
5.5,457859,38307,8000,0.075249
5.5,457859,38307,9000,0.304834
5.5,457859,38307,10000,0.178617
5.5,457859,38307,11000,0.272224
5.5,457859,38307,12000,0.098854
5.5,457859,38307,13000,0.173114
5.5,457859,38307,14000,0.290088
5.5,457859,38307,15000,0.331447
5.5,457859,38307,16000,0.013194
5.5,457859,38307,17000,0.157054
5.5,457859,38307,18000,0.232588
5.5,457859,38307,19000,0.260299
5.5,457859,38307,20000,0.341100
5.5,458568,38352,250,6.822580
5.5,458568,38352,500,3.969585
5.5,458568,38352,750,4.543628
5.5,458568,38352,1000,3.685976
5.5,458568,38352,1500,1.694841
5.5,458568,38352,2000,0.813555
5.5,458568,38352,2500,0.981393
5.5,458568,38352,3000,1.722488
5.5,458568,38352,3500,1.107018
5.5,458568,38352,4000,0.663088
5.5,458568,38352,4500,1.409570
5.5,458568,38352,5000,1.088014
5.5,458568,38352,6000,1.281016
5.5,458568,38352,7000,1.761810
5.5,458568,38352,8000,1.437400
5.5,458568,38352,9000,0.737120
5.5,458568,38352,10000,0.467064
5.5,458568,38352,11000,0.497841
5.5,458568,38352,12000,0.355959
5.5,458568,38352,13000,0.304834
5.5,458568,38352,14000,0.451990
5.5,458568,38352,15000,0.434802
5.5,458568,38352,16000,0.103562
5.5,458568,38352,17000,0.057424
5.5,458568,38352,18000,0.064976
5.5,458568,38352,19000,0.232676
5.5,458568,38352,20000,0.396496
5.5,459680,38442,250,3.473091
5.5,459680,38442,500,4.322800
5.5,459680,38442,750,3.887079
5.5,459680,38442,1000,3.033205
5.5,459680,38442,1500,1.348337
5.5,459680,38442,2000,2.235039
5.5,459680,38442,2500,1.982700
5.5,459680,38442,3000,2.446856
5.5,459680,38442,3500,1.712304
5.5,459680,38442,4000,1.573697
5.5,459680,38442,4500,0.971269
5.5,459680,38442,5000,1.168754
5.5,459680,38442,6000,0.708068
5.5,459680,38442,7000,1.315795
5.5,459680,38442,8000,1.768630
5.5,459680,38442,9000,1.484280
5.5,459680,38442,10000,1.532746
5.5,459680,38442,11000,1.450314
5.5,459680,38442,12000,1.271100
5.5,459680,38442,13000,1.139246
5.5,459680,38442,14000,0.944511
5.5,459680,38442,15000,0.895589
5.5,459680,38442,16000,0.577694
5.5,459680,38442,17000,0.696998
5.5,459680,38442,18000,0.597601
5.5,459680,38442,19000,0.756137
5.5,459680,38442,20000,0.430447
5.5,459735,38444,250,1.609434
5.5,459735,38444,500,2.216230
5.5,459735,38444,750,1.866785
5.5,459735,38444,1000,1.155325
5.5,459735,38444,1500,0.272446
5.5,459735,38444,2000,0.717597
5.5,459735,38444,2500,0.461952
5.5,459735,38444,3000,1.107779
5.5,459735,38444,3500,0.343392
5.5,459735,38444,4000,0.402526
5.5,459735,38444,4500,0.437220
5.5,459735,38444,5000,0.105238
5.5,459735,38444,6000,0.371543
5.5,459735,38444,7000,0.047688
5.5,459735,38444,8000,0.013167
5.5,459735,38444,9000,0.618856
5.5,459735,38444,10000,0.402093
5.5,459735,38444,11000,0.101563
5.5,459735,38444,12000,0.118546
5.5,459735,38444,13000,0.374891
5.5,459735,38444,14000,0.638303
5.5,459735,38444,15000,0.697655
5.5,459735,38444,16000,0.501243
5.5,459735,38444,17000,0.720095
5.5,459735,38444,18000,0.799829
5.5,459735,38444,19000,0.831286
5.5,459735,38444,20000,0.683375
5.5,460738,38512,250,0.694432
5.5,460738,38512,500,3.834979
5.5,460738,38512,750,2.132768
5.5,460738,38512,1000,1.040666
5.5,460738,38512,1500,0.312713
5.5,460738,38512,2000,0.152762
5.5,460738,38512,2500,0.003010
5.5,460738,38512,3000,0.423558
5.5,460738,38512,3500,0.766325
5.5,460738,38512,4000,0.741327
5.5,460738,38512,4500,1.410102
5.5,460738,38512,5000,1.327387
5.5,460738,38512,6000,1.289709
5.5,460738,38512,7000,1.035038
