log10_x_anchor,x,pi_x,K,abs_err
4.4,29627,3214,150,0.602705
4.4,29627,3214,200,0.546741
4.4,29627,3214,250,0.486182
4.4,29627,3214,300,0.222089
4.4,29627,3214,350,0.629300
4.4,29627,3214,400,0.535180
4.4,29627,3214,450,0.583311
4.4,29627,3214,500,0.714884
4.4,29627,3214,600,0.640896
4.4,29627,3214,700,0.909955
4.4,29627,3214,800,0.891656
4.4,29627,3214,900,1.031055
4.4,29627,3214,1000,1.221170
4.4,29627,3214,1250,1.053252
4.4,29627,3214,1500,0.985638
4.4,29627,3214,1750,0.771972
4.4,29627,3214,2000,0.714848
4.4,29627,3214,2250,0.729139
4.4,29627,3214,2500,0.792680
4.4,29627,3214,2750,0.700753
4.4,29627,3214,3000,0.673429
4.4,29627,3214,3250,0.652374
4.4,29627,3214,3500,0.598265
4.4,29627,3214,3750,0.786714
4.4,29627,3214,4000,0.866616
4.4,29627,3214,4250,0.759361
4.4,29627,3214,4500,0.665688
4.4,29627,3214,4750,0.667184
4.4,29627,3214,5000,0.612430
4.4,29627,3214,5250,0.528862
4.4,29627,3214,5500,0.460833
4.4,29627,3214,5750,0.372629
4.4,29627,3214,6000,0.369298
4.4,29627,3214,6250,0.320809
4.4,29627,3214,6500,0.361708
4.4,29627,3214,6750,0.305980
4.4,29627,3214,7000,0.277982
4.4,29627,3214,7250,0.221974
4.4,29627,3214,7500,0.272119
4.4,29627,3214,7750,0.318028
4.4,29627,3214,8000,0.353367
4.4,30431,3287,50,1.403984
4.4,30431,3287,100,0.025488
4.4,30431,3287,150,0.271744
4.4,30431,3287,200,0.497857
4.4,30431,3287,250,0.046379
4.4,30431,3287,300,0.491410
4.4,30431,3287,350,0.730480
4.4,30431,3287,400,0.723550
4.4,30431,3287,450,0.563138
4.4,30431,3287,500,0.490659
4.4,30431,3287,600,0.696248
4.4,30431,3287,700,1.124463
4.4,30431,3287,800,1.269590
4.4,30431,3287,900,1.165127
4.4,30431,3287,1000,0.826243
4.4,30431,3287,1250,1.031198
4.4,30431,3287,1500,1.013244
4.4,30431,3287,1750,0.932414
4.4,30431,3287,2000,0.849617
4.4,30431,3287,2250,0.562636
4.4,30431,3287,2500,0.730189
4.4,30431,3287,2750,0.871624
4.4,30431,3287,3000,0.852340
4.4,30431,3287,3250,0.906697
4.4,30431,3287,3500,0.960188
4.4,30431,3287,3750,0.939623
4.4,30431,3287,4000,0.986597
4.4,30431,3287,4250,0.999291
4.4,30431,3287,4500,0.939004
4.4,30431,3287,4750,0.968474
4.4,30431,3287,5000,0.857692
4.4,30431,3287,5250,0.815179
4.4,30431,3287,5500,0.815738
4.4,30431,3287,5750,0.761062
4.4,30431,3287,6000,0.809873
4.4,30431,3287,6250,0.855248
4.4,30431,3287,6500,0.887833
4.4,30431,3287,6750,0.859335
4.4,30431,3287,7000,0.829699
4.4,30431,3287,7250,0.772902
4.4,30431,3287,7500,0.776727
4.4,30431,3287,7750,0.826217
4.4,30431,3287,8000,0.836261
4.4,30566,3300,50,1.503078
4.4,30566,3300,100,0.835574
4.4,30566,3300,150,1.389201
4.4,30566,3300,200,1.851647
4.4,30566,3300,250,2.265164
4.4,30566,3300,300,1.543272
4.4,30566,3300,350,1.370130
4.4,30566,3300,400,1.387942
4.4,30566,3300,450,1.537963
4.4,30566,3300,500,1.496037
4.4,30566,3300,600,1.464326
4.4,30566,3300,700,1.167470
4.4,30566,3300,800,0.826503
4.4,30566,3300,900,0.806862
4.4,30566,3300,1000,0.523405
4.4,30566,3300,1250,0.547890
4.4,30566,3300,1500,0.329505
4.4,30566,3300,1750,0.466248
4.4,30566,3300,2000,0.452850
4.4,30566,3300,2250,0.292394
4.4,30566,3300,2500,0.426819
4.4,30566,3300,2750,0.526296
4.4,30566,3300,3000,0.478571
4.4,30566,3300,3250,0.417527
4.4,30566,3300,3500,0.424025
4.4,30566,3300,3750,0.376377
4.4,30566,3300,4000,0.407817
4.4,30566,3300,4250,0.212928
4.4,30566,3300,4500,0.224764
4.4,30566,3300,4750,0.218321
4.4,30566,3300,5000,0.225674
4.4,30566,3300,5250,0.183979
4.4,30566,3300,5500,0.155428
4.4,30566,3300,5750,0.121428
4.4,30566,3300,6000,0.079666
4.4,30566,3300,6250,0.042579
4.4,30566,3300,6500,0.064867
4.4,30566,3300,6750,0.021098
4.4,30566,3300,7000,0.001563
4.4,30566,3300,7250,0.056147
4.4,30566,3300,7500,0.078255
4.4,30566,3300,7750,0.026557
4.4,30566,3300,8000,0.029583
4.4,30611,3302,50,0.878290
4.4,30611,3302,100,1.117028
4.4,30611,3302,150,0.601348
4.4,30611,3302,200,0.370191
4.4,30611,3302,250,0.176815
4.4,30611,3302,300,0.413327
4.4,30611,3302,350,0.705430
4.4,30611,3302,400,0.878328
4.4,30611,3302,450,0.393844
4.4,30611,3302,500,0.713433
4.4,30611,3302,600,0.509906
4.4,30611,3302,700,0.251039
4.4,30611,3302,800,0.066361
4.4,30611,3302,900,0.050758
4.4,30611,3302,1000,0.065002
4.4,30611,3302,1250,0.135438
4.4,30611,3302,1500,0.132551
4.4,30611,3302,1750,0.041558
4.4,30611,3302,2000,0.005531
4.4,30611,3302,2250,0.249185
4.4,30611,3302,2500,0.247759
4.4,30611,3302,2750,0.357060
4.4,30611,3302,3000,0.280407
4.4,30611,3302,3250,0.153884
4.4,30611,3302,3500,0.155023
4.4,30611,3302,3750,0.124689
4.4,30611,3302,4000,0.146893
4.4,30611,3302,4250,0.041234
4.4,30611,3302,4500,0.011697
4.4,30611,3302,4750,0.095832
4.4,30611,3302,5000,0.006348
4.4,30611,3302,5250,0.104342
4.4,30611,3302,5500,0.100778
4.4,30611,3302,5750,0.052596
4.4,30611,3302,6000,0.010070
4.4,30611,3302,6250,0.015703
4.4,30611,3302,6500,0.026819
4.4,30611,3302,6750,0.001078
4.4,30611,3302,7000,0.024375
4.4,30611,3302,7250,0.005747
4.4,30611,3302,7500,0.001317
4.4,30611,3302,7750,0.010267
4.4,30611,3302,8000,0.035511
4.4,30973,3338,50,0.909870
4.4,30973,3338,100,0.903788
4.4,30973,3338,150,0.426756
4.4,30973,3338,200,0.795623
4.4,30973,3338,250,0.887854
4.4,30973,3338,300,0.155861
4.4,30973,3338,350,0.057900
4.4,30973,3338,400,0.180760
4.4,30973,3338,450,0.280368
4.4,30973,3338,500,0.068253
4.4,30973,3338,600,0.112301
4.4,30973,3338,700,0.133038
4.4,30973,3338,800,0.374998
4.4,30973,3338,900,0.336324
4.4,30973,3338,1000,0.237370
4.4,30973,3338,1250,0.232917
4.4,30973,3338,1500,0.194694
4.4,30973,3338,1750,0.365775
4.4,30973,3338,2000,0.254365
4.4,30973,3338,2250,0.330212
4.4,30973,3338,2500,0.180417
4.4,30973,3338,2750,0.344460
4.4,30973,3338,3000,0.245966
4.4,30973,3338,3250,0.277758
4.4,30973,3338,3500,0.217462
4.4,30973,3338,3750,0.145366
4.4,30973,3338,4000,0.043611
4.4,30973,3338,4250,0.006926
4.4,30973,3338,4500,0.103440
4.4,30973,3338,4750,0.068302
4.4,30973,3338,5000,0.045442
4.4,30973,3338,5250,0.229653
4.4,30973,3338,5500,0.290345
4.4,30973,3338,5750,0.266534
4.4,30973,3338,6000,0.255227
4.4,30973,3338,6250,0.188539
4.4,30973,3338,6500,0.280736
4.4,30973,3338,6750,0.312208
4.4,30973,3338,7000,0.314643
4.4,30973,3338,7250,0.268208
4.4,30973,3338,7500,0.253506
4.4,30973,3338,7750,0.267398
4.4,30973,3338,8000,0.267921
4.4,31213,3362,50,0.522229
4.4,31213,3362,100,1.022289
4.4,31213,3362,150,0.874013
4.4,31213,3362,200,1.023530
4.4,31213,3362,250,1.179258
4.4,31213,3362,300,0.832607
4.4,31213,3362,350,0.830968
4.4,31213,3362,400,1.163354
4.4,31213,3362,450,0.940600
4.4,31213,3362,500,0.599923
4.4,31213,3362,600,0.680924
4.4,31213,3362,700,0.465491
4.4,31213,3362,800,1.014534
4.4,31213,3362,900,0.929760
4.4,31213,3362,1000,0.809362
4.4,31213,3362,1250,0.656907
4.4,31213,3362,1500,0.688509
4.4,31213,3362,1750,0.491786
4.4,31213,3362,2000,0.295709
4.4,31213,3362,2250,0.192594
4.4,31213,3362,2500,0.365242
4.4,31213,3362,2750,0.601426
4.4,31213,3362,3000,0.639235
4.4,31213,3362,3250,0.646170
4.4,31213,3362,3500,0.532295
4.4,31213,3362,3750,0.432762
4.4,31213,3362,4000,0.494168
4.4,31213,3362,4250,0.344034
4.4,31213,3362,4500,0.295310
4.4,31213,3362,4750,0.292738
4.4,31213,3362,5000,0.302007
4.4,31213,3362,5250,0.046607
4.4,31213,3362,5500,0.011183
4.4,31213,3362,5750,0.053950
4.4,31213,3362,6000,0.089536
4.4,31213,3362,6250,0.026817
4.4,31213,3362,6500,0.090501
4.4,31213,3362,6750,0.068159
4.4,31213,3362,7000,0.099236
4.4,31213,3362,7250,0.076396
4.4,31213,3362,7500,0.080543
4.4,31213,3362,7750,0.096353
4.4,31213,3362,8000,0.087202
4.4,32099,3445,50,0.066526
4.4,32099,3445,100,1.568247
4.4,32099,3445,150,2.037981
4.4,32099,3445,200,2.335603
4.4,32099,3445,250,2.462165
4.4,32099,3445,300,2.004598
4.4,32099,3445,350,1.960815
4.4,32099,3445,400,1.559271
4.4,32099,3445,450,1.600805
4.4,32099,3445,500,1.215873
4.4,32099,3445,600,1.199514
4.4,32099,3445,700,1.516279
4.4,32099,3445,800,1.082116
4.4,32099,3445,900,1.097144
4.4,32099,3445,1000,1.023035
4.4,32099,3445,1250,1.003506
4.4,32099,3445,1500,0.684795
4.4,32099,3445,1750,0.627435
4.4,32099,3445,2000,0.525646
4.4,32099,3445,2250,0.627992
4.4,32099,3445,2500,0.498982
4.4,32099,3445,2750,0.771214
4.4,32099,3445,3000,0.730521
4.4,32099,3445,3250,0.520938
4.4,32099,3445,3500,0.573573
4.4,32099,3445,3750,0.664209
4.4,32099,3445,4000,0.652244
4.4,32099,3445,4250,0.674628
4.4,32099,3445,4500,0.696614
4.4,32099,3445,4750,0.568219
4.4,32099,3445,5000,0.795104
4.4,32099,3445,5250,0.778917
4.4,32099,3445,5500,0.668457
4.4,32099,3445,5750,0.643223
4.4,32099,3445,6000,0.619968
4.4,32099,3445,6250,0.535059
4.4,32099,3445,6500,0.569055
4.4,32099,3445,6750,0.432982
4.4,32099,3445,7000,0.453481
4.4,32099,3445,7250,0.454260
4.4,32099,3445,7500,0.421283
4.4,32099,3445,7750,0.479312
4.4,32099,3445,8000,0.486918
4.4,32500,3487,50,1.649531
4.4,32500,3487,100,0.426784
4.4,32500,3487,150,0.076463
4.4,32500,3487,200,0.540876
4.4,32500,3487,250,0.139365
4.4,32500,3487,300,0.403687
4.4,32500,3487,350,0.614197
4.4,32500,3487,400,0.703116
4.4,32500,3487,450,0.852341
4.4,32500,3487,500,0.458460
4.4,32500,3487,600,0.258688
4.4,32500,3487,700,0.216473
4.4,32500,3487,800,0.267549
4.4,32500,3487,900,0.275969
4.4,32500,3487,1000,0.381697
4.4,32500,3487,1250,0.090001
4.4,32500,3487,1500,0.073169
4.4,32500,3487,1750,0.165148
4.4,32500,3487,2000,0.165019
4.4,32500,3487,2250,0.080749
4.4,32500,3487,2500,0.079078
4.4,32500,3487,2750,0.260943
4.4,32500,3487,3000,0.005066
4.4,32500,3487,3250,0.052338
4.4,32500,3487,3500,0.026060
4.4,32500,3487,3750,0.017747
4.4,32500,3487,4000,0.101933
4.4,32500,3487,4250,0.015851
4.4,32500,3487,4500,0.077437
4.4,32500,3487,4750,0.148667
4.4,32500,3487,5000,0.380525
4.4,32500,3487,5250,0.374760
4.4,32500,3487,5500,0.166713
4.4,32500,3487,5750,0.199328
4.4,32500,3487,6000,0.144309
4.4,32500,3487,6250,0.195203
4.4,32500,3487,6500,0.074815
4.4,32500,3487,6750,0.071327
4.4,32500,3487,7000,0.024731
4.4,32500,3487,7250,0.079755
4.4,32500,3487,7500,0.005640
4.4,32500,3487,7750,0.002447
4.4,32500,3487,8000,0.070602
4.4,33087,3547,50,0.647877
4.4,33087,3547,100,2.004171
4.4,33087,3547,150,1.397792
4.4,33087,3547,200,0.907193
4.4,33087,3547,250,0.758499
4.4,33087,3547,300,0.674676
4.4,33087,3547,350,0.790179
4.4,33087,3547,400,0.438160
4.4,33087,3547,450,0.235632
4.4,33087,3547,500,0.250786
4.4,33087,3547,600,0.065577
4.4,33087,3547,700,0.335912
4.4,33087,3547,800,0.408719
4.4,33087,3547,900,0.545369
4.4,33087,3547,1000,0.579910
4.4,33087,3547,1250,0.091911
4.4,33087,3547,1500,0.006060
4.4,33087,3547,1750,0.199103
4.4,33087,3547,2000,0.169978
4.4,33087,3547,2250,0.240595
4.4,33087,3547,2500,0.054365
4.4,33087,3547,2750,0.181459
4.4,33087,3547,3000,0.279007
4.4,33087,3547,3250,0.194611
4.4,33087,3547,3500,0.318046
4.4,33087,3547,3750,0.343448
4.4,33087,3547,4000,0.300825
4.4,33087,3547,4250,0.246898
4.4,33087,3547,4500,0.203060
4.4,33087,3547,4750,0.104940
4.4,33087,3547,5000,0.062272
4.4,33087,3547,5250,0.089111
4.4,33087,3547,5500,0.068068
4.4,33087,3547,5750,0.076512
4.4,33087,3547,6000,0.144435
4.4,33087,3547,6250,0.056320
4.4,33087,3547,6500,0.084639
4.4,33087,3547,6750,0.145075
4.4,33087,3547,7000,0.124055
4.4,33087,3547,7250,0.182098
4.4,33087,3547,7500,0.213183
4.4,33087,3547,7750,0.204085
4.4,33087,3547,8000,0.108564
4.4,33189,3556,50,0.664249
4.4,33189,3556,100,1.149058
4.4,33189,3556,150,0.356417
4.4,33189,3556,200,0.056005
4.4,33189,3556,250,0.287741
4.4,33189,3556,300,0.069443
4.4,33189,3556,350,0.330913
4.4,33189,3556,400,0.030434
4.4,33189,3556,450,0.039786
4.4,33189,3556,500,0.156894
4.4,33189,3556,600,0.125399
4.4,33189,3556,700,0.412623
4.4,33189,3556,800,0.519393
4.4,33189,3556,900,0.650978
4.4,33189,3556,1000,0.739157
4.4,33189,3556,1250,0.374284
4.4,33189,3556,1500,0.487586
4.4,33189,3556,1750,0.330212
4.4,33189,3556,2000,0.273900
4.4,33189,3556,2250,0.455939
4.4,33189,3556,2500,0.208669
4.4,33189,3556,2750,0.260520
4.4,33189,3556,3000,0.253666
4.4,33189,3556,3250,0.421895
4.4,33189,3556,3500,0.248136
4.4,33189,3556,3750,0.222690
4.4,33189,3556,4000,0.213901
4.4,33189,3556,4250,0.089643
4.4,33189,3556,4500,0.060439
4.4,33189,3556,4750,0.055049
4.4,33189,3556,5000,0.017777
4.4,33189,3556,5250,0.019636
4.4,33189,3556,5500,0.002615
4.4,33189,3556,5750,0.085598
4.4,33189,3556,6000,0.176009
4.4,33189,3556,6250,0.184203
4.4,33189,3556,6500,0.315307
4.4,33189,3556,6750,0.201699
4.4,33189,3556,7000,0.230188
4.4,33189,3556,7250,0.174274
4.4,33189,3556,7500,0.289777
4.4,33189,3556,7750,0.285357
4.4,33189,3556,8000,0.225117
4.4,34615,3698,50,1.474995
4.4,34615,3698,100,1.539281
4.4,34615,3698,150,0.019300
4.4,34615,3698,200,0.697802
4.4,34615,3698,250,0.691035
4.4,34615,3698,300,1.188373
4.4,34615,3698,350,1.354596
4.4,34615,3698,400,1.088451
4.4,34615,3698,450,1.034342
4.4,34615,3698,500,1.161576
4.4,34615,3698,600,0.630509
4.4,34615,3698,700,1.190617
4.4,34615,3698,800,1.244027
4.4,34615,3698,900,1.348461
4.4,34615,3698,1000,1.303069
4.4,34615,3698,1250,1.355973
4.4,34615,3698,1500,1.389814
4.4,34615,3698,1750,1.463339
4.4,34615,3698,2000,1.162121
4.4,34615,3698,2250,0.995341
4.4,34615,3698,2500,0.811303
4.4,34615,3698,2750,0.734573
4.4,34615,3698,3000,0.774248
4.4,34615,3698,3250,0.661653
4.4,34615,3698,3500,0.569697
4.4,34615,3698,3750,0.627717
4.4,34615,3698,4000,0.513296
4.4,34615,3698,4250,0.477288
4.4,34615,3698,4500,0.493843
4.4,34615,3698,4750,0.480631
4.4,34615,3698,5000,0.512860
4.4,34615,3698,5250,0.474631
4.4,34615,3698,5500,0.541262
4.4,34615,3698,5750,0.624869
4.4,34615,3698,6000,0.562852
4.4,34615,3698,6250,0.510037
4.4,34615,3698,6500,0.535505
4.4,34615,3698,6750,0.579542
4.4,34615,3698,7000,0.496789
4.4,34615,3698,7250,0.399135
4.4,34615,3698,7500,0.440557
4.4,34615,3698,7750,0.459472
4.4,34615,3698,8000,0.509913
4.4,34736,3709,50,0.885804
4.4,34736,3709,100,0.266478
4.4,34736,3709,150,0.739739
4.4,34736,3709,200,0.163765
4.4,34736,3709,250,0.229452
4.4,34736,3709,300,0.250738
4.4,34736,3709,350,0.589774
4.4,34736,3709,400,0.319340
4.4,34736,3709,450,0.170532
4.4,34736,3709,500,0.327864
4.4,34736,3709,600,0.200431
4.4,34736,3709,700,0.356755
4.4,34736,3709,800,0.793256
4.4,34736,3709,900,0.894630
4.4,34736,3709,1000,0.751542
4.4,34736,3709,1250,0.698958
4.4,34736,3709,1500,0.825200
4.4,34736,3709,1750,0.703171
4.4,34736,3709,2000,0.428487
4.4,34736,3709,2250,0.274220
4.4,34736,3709,2500,0.079873
4.4,34736,3709,2750,0.005701
4.4,34736,3709,3000,0.067415
4.4,34736,3709,3250,0.101105
4.4,34736,3709,3500,0.004826
4.4,34736,3709,3750,0.053056
4.4,34736,3709,4000,0.101644
4.4,34736,3709,4250,0.057752
4.4,34736,3709,4500,0.110714
4.4,34736,3709,4750,0.004531
4.4,34736,3709,5000,0.010803
4.4,34736,3709,5250,0.032882
4.4,34736,3709,5500,0.097839
4.4,34736,3709,5750,0.217686
4.4,34736,3709,6000,0.161739
4.4,34736,3709,6250,0.031985
4.4,34736,3709,6500,0.057997
4.4,34736,3709,6750,0.004882
4.4,34736,3709,7000,0.074797
4.4,34736,3709,7250,0.207904
4.4,34736,3709,7500,0.249601
4.4,34736,3709,7750,0.240711
4.4,34736,3709,8000,0.302586
4.4,35157,3749,50,1.443096
4.4,35157,3749,100,1.635852
4.4,35157,3749,150,2.237304
4.4,35157,3749,200,2.374822
4.4,35157,3749,250,2.545550
4.4,35157,3749,300,2.034465
4.4,35157,3749,350,1.727445
4.4,35157,3749,400,1.783004
4.4,35157,3749,450,1.571547
4.4,35157,3749,500,1.701100
4.4,35157,3749,600,1.314733
4.4,35157,3749,700,0.806227
4.4,35157,3749,800,0.371152
4.4,35157,3749,900,0.485092
4.4,35157,3749,1000,0.368786
4.4,35157,3749,1250,0.112162
4.4,35157,3749,1500,0.414924
4.4,35157,3749,1750,0.321730
4.4,35157,3749,2000,0.060320
4.4,35157,3749,2250,0.284225
4.4,35157,3749,2500,0.038868
4.4,35157,3749,2750,0.257761
4.4,35157,3749,3000,0.137706
4.4,35157,3749,3250,0.028797
4.4,35157,3749,3500,0.024846
4.4,35157,3749,3750,0.072705
4.4,35157,3749,4000,0.102882
4.4,35157,3749,4250,0.114292
4.4,35157,3749,4500,0.157615
4.4,35157,3749,4750,0.010105
4.4,35157,3749,5000,0.050002
4.4,35157,3749,5250,0.069311
4.4,35157,3749,5500,0.026748
4.4,35157,3749,5750,0.101127
4.4,35157,3749,6000,0.126420
4.4,35157,3749,6250,0.051105
4.4,35157,3749,6500,0.061250
4.4,35157,3749,6750,0.083839
4.4,35157,3749,7000,0.072364
4.4,35157,3749,7250,0.081063
4.4,35157,3749,7500,0.002586
4.4,35157,3749,7750,0.013502
4.4,35157,3749,8000,0.025838
4.4,35442,3774,50,0.592589
4.4,35442,3774,100,1.057716
4.4,35442,3774,150,0.493364
4.4,35442,3774,200,0.321559
4.4,35442,3774,250,0.645811
4.4,35442,3774,300,0.021744
4.4,35442,3774,350,0.135795
4.4,35442,3774,400,0.551598
4.4,35442,3774,450,0.247740
4.4,35442,3774,500,0.437647
4.4,35442,3774,600,0.514645
4.4,35442,3774,700,0.257208
4.4,35442,3774,800,0.585195
4.4,35442,3774,900,0.429436
4.4,35442,3774,1000,0.359115
4.4,35442,3774,1250,0.003502
4.4,35442,3774,1500,0.287257
4.4,35442,3774,1750,0.223633
4.4,35442,3774,2000,0.466983
4.4,35442,3774,2250,0.724184
4.4,35442,3774,2500,0.704051
4.4,35442,3774,2750,0.430142
4.4,35442,3774,3000,0.385350
4.4,35442,3774,3250,0.285873
4.4,35442,3774,3500,0.186055
4.4,35442,3774,3750,0.293474
4.4,35442,3774,4000,0.313208
4.4,35442,3774,4250,0.315640
4.4,35442,3774,4500,0.267377
4.4,35442,3774,4750,0.121824
4.4,35442,3774,5000,0.094637
4.4,35442,3774,5250,0.113268
4.4,35442,3774,5500,0.002364
4.4,35442,3774,5750,0.027016
4.4,35442,3774,6000,0.048406
4.4,35442,3774,6250,0.063776
4.4,35442,3774,6500,0.116369
4.4,35442,3774,6750,0.077298
4.4,35442,3774,7000,0.062817
4.4,35442,3774,7250,0.074480
4.4,35442,3774,7500,0.033322
4.4,35442,3774,7750,0.000330
4.4,35442,3774,8000,0.091349
4.4,35623,3793,50,3.463529
4.4,35623,3793,100,3.341793
4.4,35623,3793,150,3.832353
4.4,35623,3793,200,3.158083
4.4,35623,3793,250,3.054483
4.4,35623,3793,300,2.491568
4.4,35623,3793,350,2.146603
4.4,35623,3793,400,1.793725
4.4,35623,3793,450,2.049768
4.4,35623,3793,500,1.996721
4.4,35623,3793,600,1.528715
4.4,35623,3793,700,0.915864
4.4,35623,3793,800,1.101257
4.4,35623,3793,900,0.895337
4.4,35623,3793,1000,0.828535
4.4,35623,3793,1250,0.664641
4.4,35623,3793,1500,0.823074
4.4,35623,3793,1750,0.857914
4.4,35623,3793,2000,0.740164
4.4,35623,3793,2250,0.614420
4.4,35623,3793,2500,0.359687
4.4,35623,3793,2750,0.130353
4.4,35623,3793,3000,0.108737
4.4,35623,3793,3250,0.051421
4.4,35623,3793,3500,0.042477
4.4,35623,3793,3750,0.050092
4.4,35623,3793,4000,0.064635
4.4,35623,3793,4250,0.033108
4.4,35623,3793,4500,0.109732
4.4,35623,3793,4750,0.132659
4.4,35623,3793,5000,0.172010
4.4,35623,3793,5250,0.165549
4.4,35623,3793,5500,0.169507
4.4,35623,3793,5750,0.109618
4.4,35623,3793,6000,0.058296
4.4,35623,3793,6250,0.194913
4.4,35623,3793,6500,0.267949
4.4,35623,3793,6750,0.253338
4.4,35623,3793,7000,0.280421
4.4,35623,3793,7250,0.254716
4.4,35623,3793,7500,0.346704
4.4,35623,3793,7750,0.368704
4.4,35623,3793,8000,0.263162
4.4,35935,3817,50,0.272986
4.4,35935,3817,100,0.502937
4.4,35935,3817,150,0.015052
4.4,35935,3817,200,0.589061
4.4,35935,3817,250,0.440490
4.4,35935,3817,300,0.811600
4.4,35935,3817,350,0.354707
4.4,35935,3817,400,0.171477
4.4,35935,3817,450,0.134235
4.4,35935,3817,500,0.166851
4.4,35935,3817,600,0.237190
4.4,35935,3817,700,0.658814
4.4,35935,3817,800,0.483426
4.4,35935,3817,900,0.666505
4.4,35935,3817,1000,0.713197
4.4,35935,3817,1250,0.823936
4.4,35935,3817,1500,1.020613
4.4,35935,3817,1750,0.922624
4.4,35935,3817,2000,0.715436
4.4,35935,3817,2250,0.673287
4.4,35935,3817,2500,0.374726
4.4,35935,3817,2750,0.591004
4.4,35935,3817,3000,0.501868
4.4,35935,3817,3250,0.538737
4.4,35935,3817,3500,0.559333
4.4,35935,3817,3750,0.549091
4.4,35935,3817,4000,0.586034
4.4,35935,3817,4250,0.625606
4.4,35935,3817,4500,0.573469
4.4,35935,3817,4750,0.540533
4.4,35935,3817,5000,0.439595
4.4,35935,3817,5250,0.410356
4.4,35935,3817,5500,0.421604
4.4,35935,3817,5750,0.406636
4.4,35935,3817,6000,0.481988
4.4,35935,3817,6250,0.530039
4.4,35935,3817,6500,0.548164
4.4,35935,3817,6750,0.519147
4.4,35935,3817,7000,0.509154
4.4,35935,3817,7250,0.496774
4.4,35935,3817,7500,0.417151
4.4,35935,3817,7750,0.418711
4.4,35935,3817,8000,0.314955
4.4,36590,3880,50,0.637205
4.4,36590,3880,100,0.081633
4.4,36590,3880,150,1.355004
4.4,36590,3880,200,1.943451
4.4,36590,3880,250,1.387981
4.4,36590,3880,300,1.016509
4.4,36590,3880,350,1.717680
4.4,36590,3880,400,1.043788
4.4,36590,3880,450,1.224462
4.4,36590,3880,500,1.354734
4.4,36590,3880,600,0.913571
4.4,36590,3880,700,0.900417
4.4,36590,3880,800,0.669130
4.4,36590,3880,900,0.611197
4.4,36590,3880,1000,0.751152
4.4,36590,3880,1250,0.934482
4.4,36590,3880,1500,0.799184
4.4,36590,3880,1750,0.545899
4.4,36590,3880,2000,0.351461
4.4,36590,3880,2250,0.315849
4.4,36590,3880,2500,0.480429
4.4,36590,3880,2750,0.401726
4.4,36590,3880,3000,0.353512
4.4,36590,3880,3250,0.354217
4.4,36590,3880,3500,0.411107
4.4,36590,3880,3750,0.382839
4.4,36590,3880,4000,0.274228
4.4,36590,3880,4250,0.276623
4.4,36590,3880,4500,0.240055
4.4,36590,3880,4750,0.281842
4.4,36590,3880,5000,0.274757
4.4,36590,3880,5250,0.380474
4.4,36590,3880,5500,0.359877
4.4,36590,3880,5750,0.417816
4.4,36590,3880,6000,0.535948
4.4,36590,3880,6250,0.636931
4.4,36590,3880,6500,0.585621
4.4,36590,3880,6750,0.560678
4.4,36590,3880,7000,0.618879
4.4,36590,3880,7250,0.647808
4.4,36590,3880,7500,0.556593
4.4,36590,3880,7750,0.613390
4.4,36590,3880,8000,0.496513
4.4,36674,3887,50,0.886483
4.4,36674,3887,100,1.689488
4.4,36674,3887,150,0.945736
4.4,36674,3887,200,0.409819
4.4,36674,3887,250,0.743571
4.4,36674,3887,300,0.583687
4.4,36674,3887,350,0.601522
4.4,36674,3887,400,0.788179
4.4,36674,3887,450,1.163782
4.4,36674,3887,500,1.109767
4.4,36674,3887,600,0.936414
4.4,36674,3887,700,0.611687
4.4,36674,3887,800,0.394359
4.4,36674,3887,900,0.242092
4.4,36674,3887,1000,0.373706
4.4,36674,3887,1250,0.518747
4.4,36674,3887,1500,0.571528
4.4,36674,3887,1750,0.300140
4.4,36674,3887,2000,0.399598
4.4,36674,3887,2250,0.441478
4.4,36674,3887,2500,0.177183
4.4,36674,3887,2750,0.113156
4.4,36674,3887,3000,0.188928
4.4,36674,3887,3250,0.172939
4.4,36674,3887,3500,0.266089
4.4,36674,3887,3750,0.244508
4.4,36674,3887,4000,0.136989
4.4,36674,3887,4250,0.113856
4.4,36674,3887,4500,0.022131
4.4,36674,3887,4750,0.020442
4.4,36674,3887,5000,0.070966
4.4,36674,3887,5250,0.031162
4.4,36674,3887,5500,0.003388
4.4,36674,3887,5750,0.026610
4.4,36674,3887,6000,0.110603
4.4,36674,3887,6250,0.062158
4.4,36674,3887,6500,0.097340
4.4,36674,3887,6750,0.133136
4.4,36674,3887,7000,0.090054
4.4,36674,3887,7250,0.176347
4.4,36674,3887,7500,0.136277
4.4,36674,3887,7750,0.218600
4.4,36674,3887,8000,0.138273
4.4,37102,3933,50,1.033298
4.4,37102,3933,100,1.417557
4.4,37102,3933,150,1.100693
4.4,37102,3933,200,0.996244
4.4,37102,3933,250,0.407204
4.4,37102,3933,300,0.413322
4.4,37102,3933,350,0.024389
4.4,37102,3933,400,0.630737
4.4,37102,3933,450,0.669781
4.4,37102,3933,500,0.565318
4.4,37102,3933,600,0.032957
4.4,37102,3933,700,0.178653
4.4,37102,3933,800,0.505578
4.4,37102,3933,900,0.347783
4.4,37102,3933,1000,0.501438
4.4,37102,3933,1250,0.041798
4.4,37102,3933,1500,0.021275
4.4,37102,3933,1750,0.332027
4.4,37102,3933,2000,0.323160
