log10_x_anchor,x,pi_x,K,abs_err
5.0,132065,12332,4000,0.683193
5.0,132065,12332,5000,0.927898
5.0,132065,12332,6000,1.028653
5.0,132065,12332,7000,0.717511
5.0,132065,12332,8000,0.713918
5.0,133288,12440,1,1.525152
5.0,133288,12440,2,1.924868
5.0,133288,12440,5,1.778933
5.0,133288,12440,10,1.882340
5.0,133288,12440,20,4.425497
5.0,133288,12440,50,4.817492
5.0,133288,12440,100,2.994740
5.0,133288,12440,200,1.504162
5.0,133288,12440,300,1.683632
5.0,133288,12440,500,0.270933
5.0,133288,12440,700,0.945972
5.0,133288,12440,1000,0.909376
5.0,133288,12440,1500,0.525090
5.0,133288,12440,2000,0.879306
5.0,133288,12440,3000,1.027636
5.0,133288,12440,4000,1.469811
5.0,133288,12440,5000,1.487849
5.0,133288,12440,6000,1.206455
5.0,133288,12440,7000,1.468166
5.0,133288,12440,8000,1.474908
5.0,135408,12612,1,6.640371
5.0,135408,12612,2,7.218479
5.0,135408,12612,5,5.176173
5.0,135408,12612,10,6.496022
5.0,135408,12612,20,5.570481
5.0,135408,12612,50,4.137766
5.0,135408,12612,100,1.575872
5.0,135408,12612,200,0.647071
5.0,135408,12612,300,1.026731
5.0,135408,12612,500,1.153263
5.0,135408,12612,700,1.073113
5.0,135408,12612,1000,0.452157
5.0,135408,12612,1500,0.046680
5.0,135408,12612,2000,0.133329
5.0,135408,12612,3000,0.552593
5.0,135408,12612,4000,0.304797
5.0,135408,12612,5000,0.107723
5.0,135408,12612,6000,0.484210
5.0,135408,12612,7000,0.504347
5.0,135408,12612,8000,0.273691
5.0,135585,12628,1,5.667102
5.0,135585,12628,2,6.325002
5.0,135585,12628,5,4.110656
5.0,135585,12628,10,5.542654
5.0,135585,12628,20,4.841975
5.0,135585,12628,50,3.464591
5.0,135585,12628,100,0.976796
5.0,135585,12628,200,0.459147
5.0,135585,12628,300,0.557933
5.0,135585,12628,500,1.708296
5.0,135585,12628,700,2.831153
5.0,135585,12628,1000,2.453490
5.0,135585,12628,1500,2.512408
5.0,135585,12628,2000,2.130136
5.0,135585,12628,3000,1.466797
5.0,135585,12628,4000,1.065882
5.0,135585,12628,5000,1.028455
5.0,135585,12628,6000,0.446256
5.0,135585,12628,7000,0.435707
5.0,135585,12628,8000,0.318369
5.0,135863,12656,1,1.263422
5.0,135863,12656,2,2.045482
5.0,135863,12656,5,0.433292
5.0,135863,12656,10,1.168429
5.0,135863,12656,20,0.837195
5.0,135863,12656,50,0.436812
5.0,135863,12656,100,2.437137
5.0,135863,12656,200,2.234733
5.0,135863,12656,300,2.730056
5.0,135863,12656,500,1.824956
5.0,135863,12656,700,1.277299
5.0,135863,12656,1000,0.114335
5.0,135863,12656,1500,0.091299
5.0,135863,12656,2000,0.063546
5.0,135863,12656,3000,0.705678
5.0,135863,12656,4000,0.526830
5.0,135863,12656,5000,0.679120
5.0,135863,12656,6000,1.284262
5.0,135863,12656,7000,1.250978
5.0,135863,12656,8000,1.113306
5.0,135877,12656,1,2.451563
5.0,135877,12656,2,3.239835
5.0,135877,12656,5,0.747945
5.0,135877,12656,10,2.357982
5.0,135877,12656,20,2.045790
5.0,135877,12656,50,0.777335
5.0,135877,12656,100,1.187270
5.0,135877,12656,200,0.949347
5.0,135877,12656,300,1.470287
5.0,135877,12656,500,0.630946
5.0,135877,12656,700,0.192594
5.0,135877,12656,1000,0.866637
5.0,135877,12656,1500,0.990025
5.0,135877,12656,2000,0.893870
5.0,135877,12656,3000,0.349204
5.0,135877,12656,4000,0.617409
5.0,135877,12656,5000,0.517796
5.0,135877,12656,6000,0.052041
5.0,135877,12656,7000,0.105689
5.0,135877,12656,8000,0.194895
5.0,136127,12675,1,4.665739
5.0,136127,12675,2,5.564215
5.0,136127,12675,5,2.841594
5.0,136127,12675,10,4.595926
5.0,136127,12675,20,4.629116
5.0,136127,12675,50,3.462159
5.0,136127,12675,100,2.286541
5.0,136127,12675,200,3.091001
5.0,136127,12675,300,2.346882
5.0,136127,12675,500,1.870293
5.0,136127,12675,700,0.535455
5.0,136127,12675,1000,0.518122
5.0,136127,12675,1500,0.622214
5.0,136127,12675,2000,0.017647
5.0,136127,12675,3000,0.273672
5.0,136127,12675,4000,0.064860
5.0,136127,12675,5000,0.137996
5.0,136127,12675,6000,0.054916
5.0,136127,12675,7000,0.167731
5.0,136127,12675,8000,0.195196
5.0,137192,12774,1,4.018853
5.0,137192,12774,2,2.669284
5.0,137192,12774,5,6.288703
5.0,137192,12774,10,4.029997
5.0,137192,12774,20,2.506795
5.0,137192,12774,50,3.307696
5.0,137192,12774,100,0.444226
5.0,137192,12774,200,0.086057
5.0,137192,12774,300,0.523112
5.0,137192,12774,500,0.940568
5.0,137192,12774,700,0.730909
5.0,137192,12774,1000,0.723780
5.0,137192,12774,1500,0.599328
5.0,137192,12774,2000,0.746173
5.0,137192,12774,3000,0.427694
5.0,137192,12774,4000,0.089601
5.0,137192,12774,5000,0.014134
5.0,137192,12774,6000,0.209299
5.0,137192,12774,7000,0.256073
5.0,137192,12774,8000,0.363185
5.0,139530,12969,1,1.086073
5.0,139530,12969,2,1.106055
5.0,139530,12969,5,3.835433
5.0,139530,12969,10,1.342359
5.0,139530,12969,20,2.153445
5.0,139530,12969,50,1.991720
5.0,139530,12969,100,1.523530
5.0,139530,12969,200,0.541249
5.0,139530,12969,300,1.742885
5.0,139530,12969,500,1.656782
5.0,139530,12969,700,0.932576
5.0,139530,12969,1000,0.623314
5.0,139530,12969,1500,0.016069
5.0,139530,12969,2000,0.212698
5.0,139530,12969,3000,0.061163
5.0,139530,12969,4000,0.254992
5.0,139530,12969,5000,0.054300
5.0,139530,12969,6000,0.154231
5.0,139530,12969,7000,0.227370
5.0,139530,12969,8000,0.046515
5.0,146113,13519,1,3.576885
5.0,146113,13519,2,6.494639
5.0,146113,13519,5,3.588593
5.0,146113,13519,10,1.444670
5.0,146113,13519,20,2.001642
5.0,146113,13519,50,4.101036
5.0,146113,13519,100,2.633545
5.0,146113,13519,200,3.121468
5.0,146113,13519,300,1.951710
5.0,146113,13519,500,1.387465
5.0,146113,13519,700,1.381215
5.0,146113,13519,1000,1.708844
5.0,146113,13519,1500,1.455158
5.0,146113,13519,2000,1.098170
5.0,146113,13519,3000,0.156858
5.0,146113,13519,4000,0.287815
5.0,146113,13519,5000,0.368276
5.0,146113,13519,6000,0.190251
5.0,146113,13519,7000,0.120043
5.0,146113,13519,8000,0.004843
5.0,146305,13534,1,4.694584
5.0,146305,13534,2,7.592772
5.0,146305,13534,5,4.849943
5.0,146305,13534,10,2.572923
5.0,146305,13534,20,0.949353
5.0,146305,13534,50,3.287854
5.0,146305,13534,100,1.368017
5.0,146305,13534,200,1.353027
5.0,146305,13534,300,0.784301
5.0,146305,13534,500,0.146243
5.0,146305,13534,700,0.201936
5.0,146305,13534,1000,0.264736
5.0,146305,13534,1500,0.439092
5.0,146305,13534,2000,0.028893
5.0,146305,13534,3000,0.518518
5.0,146305,13534,4000,0.380028
5.0,146305,13534,5000,0.400349
5.0,146305,13534,6000,0.569664
5.0,146305,13534,7000,0.521325
5.0,146305,13534,8000,0.376173
5.0,147859,13667,1,2.025234
5.0,147859,13667,2,4.685741
5.0,147859,13667,5,3.367269
5.0,147859,13667,10,0.289853
5.0,147859,13667,20,2.923459
5.0,147859,13667,50,5.584909
5.0,147859,13667,100,4.791161
5.0,147859,13667,200,5.483372
5.0,147859,13667,300,3.890410
5.0,147859,13667,500,2.533053
5.0,147859,13667,700,2.844224
5.0,147859,13667,1000,2.385539
5.0,147859,13667,1500,1.931107
5.0,147859,13667,2000,1.172872
5.0,147859,13667,3000,0.700487
5.0,147859,13667,4000,0.361448
5.0,147859,13667,5000,0.271174
5.0,147859,13667,6000,0.381368
5.0,147859,13667,7000,0.352509
5.0,147859,13667,8000,0.508027
