h,x,K,abs_err
0.0001,106081.83551394482,10,4.402796236980066
0.0001,106081.83551394482,25,4.135214151514447
0.0001,106081.83551394482,50,3.484268062598858
0.0001,106081.83551394482,100,5.957352412691762
0.0001,106081.83551394482,133,3.7497413768742263
0.0001,106081.83551394482,150,2.785407769802987
0.0001,106081.83551394482,200,2.543064874900665
0.0001,106081.83551394482,250,1.9067060888155538
0.0001,106081.83551394482,300,1.305114277962275
0.0001,106081.83551394482,1526,1.2579218737137126
0.0001,106081.83551394482,2000,1.3924914802555577
0.0001,109260.0861117378,1,2.2119121274772624
0.0001,109260.0861117378,5,1.6456188552165258
0.0001,109260.0861117378,10,0.6150693490526464
0.0001,109260.0861117378,25,2.2640052582410135
0.0001,109260.0861117378,50,1.7566472344497015
0.0001,109260.0861117378,100,0.31976215476061043
0.0001,109260.0861117378,133,0.2467774140804977
0.0001,109260.0861117378,150,0.927251315144531
0.0001,109260.0861117378,200,0.8850224960497144
0.0001,109260.0861117378,250,0.2232567093196849
0.0001,109260.0861117378,300,0.17263239883141068
0.0001,109260.0861117378,1526,0.21724433676899935
0.0001,109260.0861117378,2000,0.585359946684548
0.0001,112533.55826007646,1,1.027032865502406
0.0001,112533.55826007646,5,0.8972501889165869
0.0001,112533.55826007646,10,0.059743009122030344
0.0001,112533.55826007646,25,2.0270714197413326
0.0001,112533.55826007646,50,1.3311390905164444
0.0001,112533.55826007646,100,1.5931616668440256
0.0001,112533.55826007646,133,1.9907698412334867
0.0001,112533.55826007646,150,0.8564966580688633
0.0001,112533.55826007646,200,0.873102356097661
0.0001,112533.55826007646,250,0.5262780653520167
0.0001,112533.55826007646,300,1.0719611855547555
0.0001,112533.55826007646,1526,1.4504990479144908
0.0001,112533.55826007646,2000,1.0774712349175388
0.0001,115905.10483144816,1,4.442311120688828
0.0001,115905.10483144816,5,7.31434753983558
0.0001,115905.10483144816,10,7.409232003419675
0.0001,115905.10483144816,25,7.99045364491576
0.0001,115905.10483144816,50,6.951470673744552
0.0001,115905.10483144816,100,7.418090195878904
0.0001,115905.10483144816,133,7.394413916466874
0.0001,115905.10483144816,150,6.451213017133341
0.0001,115905.10483144816,200,5.799958287152549
0.0001,115905.10483144816,250,5.682596918039053
0.0001,115905.10483144816,300,6.200965132104102
0.0001,115905.10483144816,1526,2.9881759997679183
0.0001,115905.10483144816,2000,2.279462121614415
0.0001,119377.66417144357,1,4.699692045456686
0.0001,119377.66417144357,5,2.954618475501775
0.0001,119377.66417144357,10,3.15293776737235
0.0001,119377.66417144357,25,2.153586074784471
0.0001,119377.66417144357,50,0.6719714724222285
0.0001,119377.66417144357,100,0.014363649281222024
0.0001,119377.66417144357,133,0.2204572532009479
0.0001,119377.66417144357,150,0.46653039258490026
0.0001,119377.66417144357,200,0.8015869391620072
0.0001,119377.66417144357,250,0.39588446611924155
0.0001,119377.66417144357,300,0.28094268342101714
0.0001,119377.66417144357,1526,0.15883452386515273
0.0001,119377.66417144357,2000,0.20889204102968506
0.0001,122954.26265956216,1,3.340510617243126
0.0001,122954.26265956216,5,2.8941984454431804
0.0001,122954.26265956216,10,2.4656846262205363
0.0001,122954.26265956216,25,1.831557771520238
0.0001,122954.26265956216,50,0.24905737615517864
0.0001,122954.26265956216,100,0.15547644342404965
0.0001,122954.26265956216,133,0.5554643792547722
0.0001,122954.26265956216,150,0.2128421115776291
0.0001,122954.26265956216,200,0.9839137402541382
0.0001,122954.26265956216,250,0.6552866846122924
0.0001,122954.26265956216,300,0.49392056504439097
0.0001,122954.26265956216,1526,0.09046789408967015
0.0001,122954.26265956216,2000,0.15867898240867362
0.0001,126638.01734674022,1,2.470535070906408
0.0001,126638.01734674022,5,0.6132373492109764
0.0001,126638.01734674022,10,1.3652420278576756
0.0001,126638.01734674022,25,0.9922225774807885
0.0001,126638.01734674022,50,3.094726924726274
0.0001,126638.01734674022,100,1.9998374886708916
0.0001,126638.01734674022,133,1.6919945062545594
0.0001,126638.01734674022,150,1.6714914991534897
0.0001,126638.01734674022,200,0.8131932042433618
0.0001,126638.01734674022,250,0.767424419767849
0.0001,126638.01734674022,300,0.7993843868371187
0.0001,126638.01734674022,1526,0.15368693090204033
0.0001,126638.01734674022,2000,0.10964229060482467
0.0001,130432.13867190041,1,2.6920365914593276
0.0001,130432.13867190041,5,1.422694353184852
0.0001,130432.13867190041,10,2.7349799514067854
0.0001,130432.13867190041,25,2.303276499886124
0.0001,130432.13867190041,50,0.9523840551064495
0.0001,130432.13867190041,100,0.17289480391809775
0.0001,130432.13867190041,133,0.6085296769560955
0.0001,130432.13867190041,150,0.38604934846807737
0.0001,130432.13867190041,200,0.15314541576481133
0.0001,130432.13867190041,250,0.12170158277695009
0.0001,130432.13867190041,300,0.04143880279480072
0.0001,130432.13867190041,1526,0.43287900817267655
0.0001,130432.13867190041,2000,0.017652423310209997
0.0001,134339.93325988986,1,1.9372856641930412
0.0001,134339.93325988986,5,1.0955663298045692
0.0001,134339.93325988986,10,1.7560543232448254
0.0001,134339.93325988986,25,1.0307247403252404
0.0001,134339.93325988986,50,1.5976080645541515
0.0001,134339.93325988986,100,1.5647305212114588
0.0001,134339.93325988986,133,1.965943678162148
0.0001,134339.93325988986,150,1.7962387134357414
0.0001,134339.93325988986,200,1.9504020043877972
0.0001,134339.93325988986,250,1.791575354318411
0.0001,134339.93325988986,300,2.0789899544161017
0.0001,134339.93325988986,1526,0.7562122973231453
0.0001,134339.93325988986,2000,0.49720340405656316
0.0001,138364.8068032461,1,1.6464669538017915
0.0001,138364.8068032461,5,4.226921474890332
0.0001,138364.8068032461,10,1.6236211102605012
0.0001,138364.8068032461,25,1.0485529504112492
0.0001,138364.8068032461,50,0.7383674073607835
0.0001,138364.8068032461,100,1.9098186078645085
0.0001,138364.8068032461,133,1.2354102242552472
0.0001,138364.8068032461,150,1.223053124433136
0.0001,138364.8068032461,200,1.1248693366851512
0.0001,138364.8068032461,250,1.3593177273578476
0.0001,138364.8068032461,300,1.5122690530133696
0.0001,138364.8068032461,1526,0.854784507477234
0.0001,138364.8068032461,2000,0.7310215609686566
0.0001,142510.26703029993,1,3.460034560510394
0.0001,142510.26703029993,5,5.614354054438081
0.0001,142510.26703029993,10,4.6580891375670035
0.0001,142510.26703029993,25,2.331802980565044
0.0001,142510.26703029993,50,1.0904899132783612
0.0001,142510.26703029993,100,1.875910607395781
0.0001,142510.26703029993,133,2.1244727018674894
0.0001,142510.26703029993,150,2.097828793394001
0.0001,142510.26703029993,200,1.9952864667375252
0.0001,142510.26703029993,250,2.030348020936799
0.0001,142510.26703029993,300,2.917560000085359
0.0001,142510.26703029993,1526,1.086252083605359
0.0001,142510.26703029993,2000,1.5624106722898432
0.0001,146779.92676220706,1,6.574718644771565
0.0001,146779.92676220706,5,7.107845880635068
0.0001,146779.92676220706,10,4.582755332634406
0.0001,146779.92676220706,25,0.29203595472790767
0.0001,146779.92676220706,50,1.6767884017754113
0.0001,146779.92676220706,100,0.7577235822136572
0.0001,146779.92676220706,133,0.9345828453497234
0.0001,146779.92676220706,150,0.9197374954474071
0.0001,146779.92676220706,200,1.9053816700652533
0.0001,146779.92676220706,250,1.6249803058071848
0.0001,146779.92676220706,300,0.6698867594914191
0.0001,146779.92676220706,1526,0.30994282456231304
0.0001,146779.92676220706,2000,0.3278942333890882
0.0001,151177.5070615663,1,1.3355215993815364
0.0001,151177.5070615663,5,2.2408592822303035
0.0001,151177.5070615663,10,0.4441338974811515
0.0001,151177.5070615663,25,1.8377684376700927
0.0001,151177.5070615663,50,2.5957024411509337
0.0001,151177.5070615663,100,2.9701219169855904
0.0001,151177.5070615663,133,2.4449760553234228
0.0001,151177.5070615663,150,2.4469582395358884
0.0001,151177.5070615663,200,0.6876279668849747
0.0001,151177.5070615663,250,0.3040120856840076
0.0001,151177.5070615663,300,0.14075916276487987
0.0001,151177.5070615663,1526,0.1850857797144272
0.0001,151177.5070615663,2000,0.3775694647356431
0.0001,155706.84047537317,1,9.842061034505605
0.0001,155706.84047537317,5,5.401709302457675
0.0001,155706.84047537317,10,4.355216124578874
0.0001,155706.84047537317,25,2.2113843777842703
0.0001,155706.84047537317,50,2.1443281055508123
0.0001,155706.84047537317,100,2.587251067843681
0.0001,155706.84047537317,133,2.7890712093121692
0.0001,155706.84047537317,150,2.775284480483606
0.0001,155706.84047537317,200,1.3158022578463715
0.0001,155706.84047537317,250,1.2285838798925397
0.0001,155706.84047537317,300,0.023325833322815015
0.0001,155706.84047537317,1526,1.3380545698346396
0.0001,155706.84047537317,2000,0.9112404384486581
0.0001,160371.8743751331,1,1.4637669118965277
0.0001,160371.8743751331,5,0.5482658225992054
0.0001,160371.8743751331,10,3.910154641571353
0.0001,160371.8743751331,25,1.383176924144209
0.0001,160371.8743751331,50,0.608055784858152
0.0001,160371.8743751331,100,0.3440667402574036
0.0001,160371.8743751331,133,1.5133751210141781
0.0001,160371.8743751331,150,1.5405727723937161
0.0001,160371.8743751331,200,1.5531440544855286
0.0001,160371.8743751331,250,2.351463812525253
0.0001,160371.8743751331,300,2.047939830345058
0.0001,160371.8743751331,1526,0.7007473140420188
0.0001,160371.8743751331,2000,0.9423034199026006
0.0001,165176.67439704583,1,3.381451823970565
0.0001,165176.67439704583,5,1.0559941972351226
0.0001,165176.67439704583,10,1.9932992089434265
0.0001,165176.67439704583,25,1.846368326965603
0.0001,165176.67439704583,50,2.807619458393674
0.0001,165176.67439704583,100,2.2254817758985155
0.0001,165176.67439704583,133,2.5184783128479467
0.0001,165176.67439704583,150,2.4911524560411635
0.0001,165176.67439704583,200,2.2894664862305945
0.0001,165176.67439704583,250,3.625912551126021
0.0001,165176.67439704583,300,2.5794398412763258
0.0001,165176.67439704583,1526,0.3475962289085146
0.0001,165176.67439704583,2000,0.20447918512763863
0.0001,170125.42798525892,1,10.328208094833826
0.0001,170125.42798525892,5,4.765889661566689
0.0001,170125.42798525892,10,2.0850061024102615
0.0001,170125.42798525892,25,2.117444597866779
0.0001,170125.42798525892,50,1.6760396168556326
0.0001,170125.42798525892,100,0.46326089461399533
0.0001,170125.42798525892,133,1.9858797277356643
0.0001,170125.42798525892,150,2.131818626217864
0.0001,170125.42798525892,200,1.170206296375909
0.0001,170125.42798525892,250,0.3706720073187171
0.0001,170125.42798525892,300,1.4030286918186903
0.0001,170125.42798525892,1526,0.6876246168631042
0.0001,170125.42798525892,2000,1.1738670437498513
0.0001,175222.44804127837,1,11.006268278986681
0.0001,175222.44804127837,5,5.713540476659546
0.0001,175222.44804127837,10,3.2292642262364097
0.0001,175222.44804127837,25,4.589985333657751
0.0001,175222.44804127837,50,4.420060798691338
0.0001,175222.44804127837,100,3.201130725663461
0.0001,175222.44804127837,133,3.564213151910735
0.0001,175222.44804127837,150,3.9820541319077165
0.0001,175222.44804127837,200,0.1637558400634589
0.0001,175222.44804127837,250,0.9837024366606784
0.0001,175222.44804127837,300,0.8245564430453669
0.0001,175222.44804127837,1526,1.5146403834914963
0.0001,175222.44804127837,2000,1.2407005849490815
0.0001,180472.17668271702,1,8.015971118024027
0.0001,180472.17668271702,5,9.589207020615504
0.0001,180472.17668271702,10,8.693998736014692
0.0001,180472.17668271702,25,8.942461604252458
0.0001,180472.17668271702,50,8.646043187174655
0.0001,180472.17668271702,100,6.493150988197158
0.0001,180472.17668271702,133,5.243104430075618
0.0001,180472.17668271702,150,5.7401541615454335
0.0001,180472.17668271702,200,1.657425540872282
0.0001,180472.17668271702,250,1.2511215779777558
0.0001,180472.17668271702,300,1.5535101434070384
0.0001,180472.17668271702,1526,1.035735457591727
0.0001,180472.17668271702,2000,1.1495953723624552
0.0001,185879.18911465636,1,6.277286931104754
0.0001,185879.18911465636,5,3.1869032980685006
0.0001,185879.18911465636,10,0.4687313687936694
0.0001,185879.18911465636,25,2.6134134438652836
0.0001,185879.18911465636,50,2.5942237979943457
0.0001,185879.18911465636,100,0.1527213538684009
0.0001,185879.18911465636,133,0.7978837536757055
0.0001,185879.18911465636,150,0.5546079696978268
0.0001,185879.18911465636,200,0.5163105648716737
0.0001,185879.18911465636,250,0.7873111695007537
0.0001,185879.18911465636,300,0.49860073422678397
0.0001,185879.18911465636,1526,0.04872430841714959
0.0001,185879.18911465636,2000,0.12315441452301457
0.0001,191448.19761699575,1,0.549546315560292
0.0001,191448.19761699575,5,6.193001634015673
0.0001,191448.19761699575,10,7.188712047100125
0.0001,191448.19761699575,25,8.843803579969972
0.0001,191448.19761699575,50,8.420366185986495
0.0001,191448.19761699575,100,6.840374940573383
0.0001,191448.19761699575,133,5.936818447560654
0.0001,191448.19761699575,150,6.151819755941688
0.0001,191448.19761699575,200,4.81754802859723
0.0001,191448.19761699575,250,4.365284648876695
0.0001,191448.19761699575,300,4.409434801502357
0.0001,191448.19761699575,1526,3.2672813243916607
0.0001,191448.19761699575,2000,3.2492381297270185
0.0001,197184.05565126418,1,1.3449203192394634
0.0001,197184.05565126418,5,3.406620611942344
0.0001,197184.05565126418,10,1.897737437615433
0.0001,197184.05565126418,25,3.4072106637977413
0.0001,197184.05565126418,50,4.179200665701501
0.0001,197184.05565126418,100,2.8654152699309634
0.0001,197184.05565126418,133,2.91643837704396
0.0001,197184.05565126418,150,2.235168993956904
0.0001,197184.05565126418,200,1.977118372462428
0.0001,197184.05565126418,250,1.9878894454959664
0.0001,197184.05565126418,300,1.7312874397357518
0.0001,197184.05565126418,1526,0.49735651294031413
0.0001,197184.05565126418,2000,0.024610907123133074
0.0001,203091.76209047346,1,2.1157635195777402
0.0001,203091.76209047346,5,3.7365944947159733
0.0001,203091.76209047346,10,2.003528492372425
0.0001,203091.76209047346,25,1.4089481111113855
0.0001,203091.76209047346,50,2.624115042570338
0.0001,203091.76209047346,100,1.6875874341239978
0.0001,203091.76209047346,133,1.578637395898113
0.0001,203091.76209047346,150,0.6010429299349198
0.0001,203091.76209047346,200,0.1323403944952588
0.0001,203091.76209047346,250,0.5688971596791816
0.0001,203091.76209047346,300,0.6385603431226627
0.0001,203091.76209047346,1526,1.067607365341246
0.0001,203091.76209047346,2000,1.3640300529768865
0.0001,209176.4655756995,1,3.93851604297015
0.0001,209176.4655756995,5,2.7035938390945375
0.0001,209176.4655756995,10,2.6791329125408083
0.0001,209176.4655756995,25,4.948177703245165
0.0001,209176.4655756995,50,7.045755673017993
0.0001,209176.4655756995,100,6.971688898232969
0.0001,209176.4655756995,133,7.387764561353833
0.0001,209176.4655756995,150,6.3793376237554185
0.0001,209176.4655756995,200,5.394447862941888
0.0001,209176.4655756995,250,5.623961509874789
0.0001,209176.4655756995,300,5.6018742713931715
0.0001,209176.4655756995,1526,2.260946396712825
0.0001,209176.4655756995,2000,2.0031874713931757
0.0001,215443.46900318822,1,1.120130064406112
0.0001,215443.46900318822,5,1.043205038189626
0.0001,215443.46900318822,10,0.12664401501024258
0.0001,215443.46900318822,25,1.461510067420022
0.0001,215443.46900318822,50,1.5927120457272395
0.0001,215443.46900318822,100,2.4461619430585415
0.0001,215443.46900318822,133,0.827965821386897
0.0001,215443.46900318822,150,0.09429541766076
0.0001,215443.46900318822,200,0.6170095909874362
0.0001,215443.46900318822,250,0.14995911655933014
0.0001,215443.46900318822,300,0.3991247846133774
0.0001,215443.46900318822,1526,0.025053764082258567
0.0001,215443.46900318822,2000,0.4105501007652492
0.0001,221898.23414589697,1,2.7116068873292534
0.0001,221898.23414589697,5,1.1198236568416178
0.0001,221898.23414589697,10,1.7288638031095616
0.0001,221898.23414589697,25,4.093218429963599
0.0001,221898.23414589697,50,0.47155442376970313
0.0001,221898.23414589697,100,1.3333245669928147
0.0001,221898.23414589697,133,0.8876213475959958
0.0001,221898.23414589697,150,0.7369515647551452
0.0001,221898.23414589697,200,0.9995415586454328
0.0001,221898.23414589697,250,0.08666822138548014
0.0001,221898.23414589697,300,0.29180171062762383
0.0001,221898.23414589697,1526,0.5330692745701526
0.0001,221898.23414589697,2000,0.41988455187674845
0.0001,228546.38641349884,1,2.876405847888236
0.0001,228546.38641349884,5,1.606453263291769
0.0001,228546.38641349884,10,0.9617228705465095
0.0001,228546.38641349884,25,7.263320676334843
0.0001,228546.38641349884,50,3.9243025334035337
0.0001,228546.38641349884,100,4.007691035130847
0.0001,228546.38641349884,133,1.4177175870281644
0.0001,228546.38641349884,150,0.8529226649043267
0.0001,228546.38641349884,200,0.0018903761301771738
0.0001,228546.38641349884,250,0.42419702510960633
0.0001,228546.38641349884,300,0.30336523926234804
0.0001,228546.38641349884,1526,0.6240958839771338
0.0001,228546.38641349884,2000,0.1446767387642467
0.0001,235393.71975499907,1,1.9323840480064973
0.0001,235393.71975499907,5,0.34880406113006757
0.0001,235393.71975499907,10,1.2114418548007961
0.0001,235393.71975499907,25,1.4328192240463977
0.0001,235393.71975499907,50,0.2917271663900465
0.0001,235393.71975499907,100,3.409968907093571
0.0001,235393.71975499907,133,3.282265049077978
0.0001,235393.71975499907,150,2.161519335630146
0.0001,235393.71975499907,200,0.8220458869873255
0.0001,235393.71975499907,250,0.003404653962206794
0.0001,235393.71975499907,300,0.03329973164363764
0.0001,235393.71975499907,1526,1.0285986698472698
0.0001,235393.71975499907,2000,0.8883701546183147
0.0001,242446.20170823307,1,7.369783777179691
0.0001,242446.20170823307,5,3.661867589027679
0.0001,242446.20170823307,10,3.806637238318217
0.0001,242446.20170823307,25,3.659284595592908
0.0001,242446.20170823307,50,1.5870792869536672
0.0001,242446.20170823307,100,0.5235631774303329
0.0001,242446.20170823307,133,1.039357746598398
0.0001,242446.20170823307,150,0.22786545361668686
0.0001,242446.20170823307,200,0.4433274774673919
0.0001,242446.20170823307,250,1.249421403681481
0.0001,242446.20170823307,300,1.578500143608835
0.0001,242446.20170823307,1526,1.411689772747195
0.0001,242446.20170823307,2000,1.2244198426124058
0.0001,249709.97860065434,1,7.1583990194158105
0.0001,249709.97860065434,5,10.466232973500155
0.0001,249709.97860065434,10,9.715144873440295
0.0001,249709.97860065434,25,2.196840440392407
0.0001,249709.97860065434,50,6.7312467583833495
0.0001,249709.97860065434,100,2.6942745781343547
0.0001,249709.97860065434,133,2.479969953532418
0.0001,249709.97860065434,150,1.5571528202563059
0.0001,249709.97860065434,200,2.018881666546804
0.0001,249709.97860065434,250,0.5649258881094283
0.0001,249709.97860065434,300,0.5486966805074189
0.0001,249709.97860065434,1526,0.5209404788984102
0.0001,249709.97860065434,2000,0.749538523308729
0.0001,257191.3809059347,1,0.12738064926452353
0.0001,257191.3809059347,5,0.37452951598970685
0.0001,257191.3809059347,10,0.21334900333022233
0.0001,257191.3809059347,25,0.26175574149237946
0.0001,257191.3809059347,50,4.981439613031398
0.0001,257191.3809059347,100,3.6442813362191373
0.0001,257191.3809059347,133,3.7791319567186292
0.0001,257191.3809059347,150,3.4564322265468945
0.0001,257191.3809059347,200,2.453060074152745
0.0001,257191.3809059347,250,2.9745433738207794
0.0001,257191.3809059347,300,1.8068471431179205
0.0001,257191.3809059347,1526,0.11200233869021758
0.0001,257191.3809059347,2000,0.2721831616581767
0.0001,264896.92876105296,1,5.076133500155265
0.0001,264896.92876105296,5,10.625536037478014
0.0001,264896.92876105296,10,9.443521805980708
0.0001,264896.92876105296,25,4.709111532778479
0.0001,264896.92876105296,50,1.9554124860405864
0.0001,264896.92876105296,100,0.8032854553530342
0.0001,264896.92876105296,133,0.4954532739830029
0.0001,264896.92876105296,150,0.6756640846870141
0.0001,264896.92876105296,200,0.7320696155366022
0.0001,264896.92876105296,250,0.8404052293153654
0.0001,264896.92876105296,300,0.20467463912063977
0.0001,264896.92876105296,1526,1.6529514087997086
0.0001,264896.92876105296,2000,0.7618016184824228
0.0001,272833.33764867694,1,14.462156843754201
0.0001,272833.33764867694,5,5.571914166946954
0.0001,272833.33764867694,10,5.812851476697688
0.0001,272833.33764867694,25,4.350107477428537
0.0001,272833.33764867694,50,3.5857442476408323
0.0001,272833.33764867694,100,2.714907088826294
0.0001,272833.33764867694,133,3.346101073362661
0.0001,272833.33764867694,150,2.936909643402032
0.0001,272833.33764867694,200,1.3732660134082835
0.0001,272833.33764867694,250,1.1814682314106904
0.0001,272833.33764867694,300,0.6431773404874548
0.0001,272833.33764867694,1526,0.3453309132710274
0.0001,272833.33764867694,2000,0.1737370996561367
0.0001,281007.5242497918,1,9.704743831222004
0.0001,281007.5242497918,5,2.742332063469803
0.0001,281007.5242497918,10,1.075063370171847
0.0001,281007.5242497918,25,0.8276622893426975
0.0001,281007.5242497918,50,0.44113360477786046
0.0001,281007.5242497918,100,1.0618431909824722
0.0001,281007.5242497918,133,2.6684505353623535
0.0001,281007.5242497918,150,3.0282569641094597
0.0001,281007.5242497918,200,1.5572080352249031
0.0001,281007.5242497918,250,0.6760461450649018
0.0001,281007.5242497918,300,1.902951170643064
0.0001,281007.5242497918,1526,1.4018118086423783
0.0001,281007.5242497918,2000,1.7174137850670377
0.0001,289426.61247167515,1,1.9921067286486505
0.0001,289426.61247167515,5,2.1894646666260087
0.0001,289426.61247167515,10,0.9550849356783147
0.0001,289426.61247167515,25,0.27982310663719545
0.0001,289426.61247167515,50,1.8000272736862826
0.0001,289426.61247167515,100,2.428839685893763
0.0001,289426.61247167515,133,3.122456356530165
0.0001,289426.61247167515,150,2.9947946660104208
0.0001,289426.61247167515,200,5.37950204785011
0.0001,289426.61247167515,250,4.323186130026443
0.0001,289426.61247167515,300,4.2365818319995014
0.0001,289426.61247167515,1526,0.7714323851978406
0.0001,289426.61247167515,2000,0.7100879697027267
0.0001,298097.93965647276,1,14.178396812007122
0.0001,298097.93965647276,5,5.642255376347748
0.0001,298097.93965647276,10,3.9148589059259393
0.0001,298097.93965647276,25,0.8417009470213088
0.0001,298097.93965647276,50,3.3134052727473318
0.0001,298097.93965647276,100,3.6052654354316473
0.0001,298097.93965647276,133,1.2875989061394648
0.0001,298097.93965647276,150,1.1181046751953545
0.0001,298097.93965647276,200,2.0027023737748095
0.0001,298097.93965647276,250,1.6097645441695931
0.0001,298097.93965647276,300,0.9260974823446304
0.0001,298097.93965647276,1526,0.08324556673323968
0.0001,298097.93965647276,2000,0.5293256552577077
0.0001,307029.062975785,1,4.147701350211719
0.0001,307029.062975785,5,8.31903240623069
0.0001,307029.062975785,10,11.090763491014513
0.0001,307029.062975785,25,10.2520477554026
0.0001,307029.062975785,50,5.385772064968478
0.0001,307029.062975785,100,2.768034458596958
0.0001,307029.062975785,133,0.5154064968046441
0.0001,307029.062975785,150,0.8894669729634188
0.0001,307029.062975785,200,0.2681379592868325
0.0001,307029.062975785,250,0.8895102746719203
0.0001,307029.062975785,300,0.8866036270374025
0.0001,307029.062975785,1526,0.44274734522696235
0.0001,307029.062975785,2000,0.03602007963490905
0.0001,316227.76601683797,1,13.120667217757727
0.0001,316227.76601683797,5,4.256864701324957
0.0001,316227.76601683797,10,4.945873259821383
0.0001,316227.76601683797,25,5.455566537897539
0.0001,316227.76601683797,50,1.8796640126201964
0.0001,316227.76601683797,100,1.896221926988801
0.0001,316227.76601683797,133,0.48269654560863273
0.0001,316227.76601683797,150,0.7826490009683766
0.0001,316227.76601683797,200,1.148454398742615
0.0001,316227.76601683797,250,0.10025541032882757
0.0001,316227.76601683797,300,0.43539038983362843
0.0001,316227.76601683797,1526,1.1885381965075794
0.0001,316227.76601683797,2000,1.1834605002150056
0.0003,100000.0,1,2.5239649914874462
0.0003,100000.0,5,0.34117854402757075
0.0003,100000.0,10,0.08574051585310372
0.0003,100000.0,25,1.9056493703028536
0.0003,100000.0,50,3.0906766898606293
0.0003,100000.0,100,2.792764118506966
0.0003,100000.0,133,0.33974561540708237
0.0003,100000.0,150,0.768384768618489
0.0003,100000.0,200,1.0120986420206464
0.0003,100000.0,250,1.3331235672048933
0.0003,100000.0,300,1.5810682338451443
0.0003,100000.0,1526,0.15231340590980835
0.0003,100000.0,2000,0.0731211634229112
0.0003,102996.03658099899,1,5.5165674545714865
0.0003,102996.03658099899,5,1.5915054023716948
0.0003,102996.03658099899,10,4.143985362319654
0.0003,102996.03658099899,25,2.7408544289282872
0.0003,102996.03658099899,50,1.747245740110884
0.0003,102996.03658099899,100,0.15505916093025007
0.0003,102996.03658099899,133,0.38064671372194425
0.0003,102996.03658099899,150,0.25228044660434534
0.0003,102996.03658099899,200,0.5630856508269062
0.0003,102996.03658099899,250,0.08930535564832098
0.0003,102996.03658099899,300,0.881598041360121
0.0003,102996.03658099899,1526,0.5264012420666404
0.0003,102996.03658099899,2000,0.1422110819748923
0.0003,106081.83551394482,1,2.429117911069625
0.0003,106081.83551394482,5,5.438651645525169
0.0003,106081.83551394482,10,4.402752207653975
0.0003,106081.83551394482,25,4.135209763659077
0.0003,106081.83551394482,50,3.4843925221084646
0.0003,106081.83551394482,100,5.954102168485406
0.0003,106081.83551394482,133,3.7526571298312774
0.0003,106081.83551394482,150,2.7920945478672365
0.0003,106081.83551394482,200,2.5508359089435544
0.0003,106081.83551394482,250,1.919509763170936
0.0003,106081.83551394482,300,1.3238812129493454
0.0003,106081.83551394482,1526,1.2039973095397727
0.0003,106081.83551394482,2000,1.3200390000347397
0.0003,109260.0861117378,1,2.2118926744369674
0.0003,109260.0861117378,5,1.6456059903539426
0.0003,109260.0861117378,10,0.6151787411217811
0.0003,109260.0861117378,25,2.263747535058428
0.0003,109260.0861117378,50,1.756246006960282
0.0003,109260.0861117378,100,0.32170512281300034
0.0003,109260.0861117378,133,0.24958726191107417
0.0003,109260.0861117378,150,0.9199411085883185
0.0003,109260.0861117378,200,0.8780678617094964
0.0003,109260.0861117378,250,0.22186370767121844
0.0003,109260.0861117378,300,0.17174916149451747
0.0003,109260.0861117378,1526,0.21489515866232978
0.0003,109260.0861117378,2000,0.5254040147556225
0.0003,112533.55826007646,1,1.0270610499155737
0.0003,112533.55826007646,5,0.8971510450937785
0.0003,112533.55826007646,10,0.059677062587070395
0.0003,112533.55826007646,25,2.026665990191759
0.0003,112533.55826007646,50,1.330652082382585
0.0003,112533.55826007646,100,1.5916223103340599
0.0003,112533.55826007646,133,1.9881147534360935
0.0003,112533.55826007646,150,0.8581499058927875
0.0003,112533.55826007646,200,0.8743727450146253
0.0003,112533.55826007646,250,0.5306244987095852
0.0003,112533.55826007646,300,1.07081424817261
0.0003,112533.55826007646,1526,1.5312120385005983
0.0003,112533.55826007646,2000,1.229396044234818
0.0003,115905.10483144816,1,4.442278920940225
0.0003,115905.10483144816,5,7.31421868695179
0.0003,115905.10483144816,10,7.4090317163190775
0.0003,115905.10483144816,25,7.990063397559425
0.0003,115905.10483144816,50,6.951307302701025
0.0003,115905.10483144816,100,7.4176997082577145
0.0003,115905.10483144816,133,7.393838867741579
0.0003,115905.10483144816,150,6.454238996373533
0.0003,115905.10483144816,200,5.806316059966775
0.0003,115905.10483144816,250,5.689911038381979
0.0003,115905.10483144816,300,6.203058319006232
0.0003,115905.10483144816,1526,3.163450618907518
0.0003,115905.10483144816,2000,2.58955538592636
0.0003,119377.66417144357,1,4.69972268933634
0.0003,119377.66417144357,5,2.954696522847371
0.0003,119377.66417144357,10,3.1530073738413193
0.0003,119377.66417144357,25,2.153772306497558
0.0003,119377.66417144357,50,0.6727889738922386
0.0003,119377.66417144357,100,0.013151083527191076
0.0003,119377.66417144357,133,0.22086273600143613
0.0003,119377.66417144357,150,0.4634281507151172
0.0003,119377.66417144357,200,0.7965389699984371
0.0003,119377.66417144357,250,0.394388621321923
0.0003,119377.66417144357,300,0.2807662348423037
0.0003,119377.66417144357,1526,0.23626893134314741
0.0003,119377.66417144357,2000,0.2760836000616109
0.0003,122954.26265956216,1,3.340487003806629
0.0003,122954.26265956216,5,2.8942161640297854
0.0003,122954.26265956216,10,2.465790424754232
0.0003,122954.26265956216,25,1.831797773076687
0.0003,122954.26265956216,50,0.2477476892818231
0.0003,122954.26265956216,100,0.15666788183807512
0.0003,122954.26265956216,133,0.5553386666197184
