anchor_log10,x_anchor,k_label,H,k,C_H,w_label,w,x,pi_H,HL,residual,abs_residual,log_x,sqrt_HL
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11168248,0,0.015501,-0.015501,0.015501,16.228585,0.124505
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11230798,0,0.015480,-0.015480,0.015480,16.234170,0.124419
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11255056,0,0.015472,-0.015472,0.015472,16.236328,0.124386
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11310862,0,0.015453,-0.015453,0.015453,16.241274,0.124310
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11349310,0,0.015440,-0.015440,0.015440,16.244668,0.124259
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11394230,0,0.015425,-0.015425,0.015425,16.248618,0.124198
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11420532,0,0.015416,-0.015416,0.015416,16.250923,0.124163
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11471398,1,0.015400,0.984600,0.984600,16.255367,0.124095
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11488439,0,0.015394,-0.015394,0.015394,16.256852,0.124072
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11519531,0,0.015384,-0.015384,0.015384,16.259555,0.124031
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11577071,0,0.015365,-0.015365,0.015365,16.264537,0.123955
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11598164,0,0.015358,-0.015358,0.015358,16.266357,0.123927
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11635217,0,0.015346,-0.015346,0.015346,16.269547,0.123879
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11693465,0,0.015327,-0.015327,0.015327,16.274541,0.123803
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11714884,0,0.015320,-0.015320,0.015320,16.276371,0.123775
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11777704,0,0.015300,-0.015300,0.015300,16.281719,0.123694
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11825637,0,0.015285,-0.015285,0.015285,16.285780,0.123632
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11842971,0,0.015279,-0.015279,0.015279,16.287245,0.123610
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11898575,0,0.015262,-0.015262,0.015262,16.291929,0.123539
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11925991,0,0.015253,-0.015253,0.015253,16.294231,0.123504
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,11951843,0,0.015245,-0.015245,0.015245,16.296396,0.123471
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12020127,0,0.015224,-0.015224,0.015224,16.302093,0.123385
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12045772,0,0.015216,-0.015216,0.015216,16.304224,0.123352
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12084752,0,0.015204,-0.015204,0.015204,16.307455,0.123304
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12127088,0,0.015191,-0.015191,0.015191,16.310952,0.123251
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12165439,0,0.015179,-0.015179,0.015179,16.314110,0.123203
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12193996,0,0.015170,-0.015170,0.015170,16.316454,0.123168
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12240110,0,0.015156,-0.015156,0.015156,16.320229,0.123111
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12292358,0,0.015140,-0.015140,0.015140,16.324488,0.123046
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12309447,0,0.015135,-0.015135,0.015135,16.325878,0.123025
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12349367,0,0.015123,-0.015123,0.015123,16.329115,0.122977
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12388669,0,0.015111,-0.015111,0.015111,16.332293,0.122929
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12416469,0,0.015103,-0.015103,0.015103,16.334534,0.122895
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12467962,0,0.015088,-0.015088,0.015088,16.338673,0.122833
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12491027,0,0.015081,-0.015081,0.015081,16.340521,0.122805
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12537177,0,0.015067,-0.015067,0.015067,16.344209,0.122750
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12605105,0,0.015048,-0.015048,0.015048,16.349612,0.122668
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12622172,0,0.015043,-0.015043,0.015043,16.350966,0.122648
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12661586,0,0.015031,-0.015031,0.015031,16.354083,0.122601
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12705702,0,0.015018,-0.015018,0.015018,16.357561,0.122549
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12725957,0,0.015012,-0.015012,0.015012,16.359154,0.122525
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12777420,0,0.014998,-0.014998,0.014998,16.363190,0.122465
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12818979,0,0.014986,-0.014986,0.014986,16.366437,0.122416
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12859465,0,0.014974,-0.014974,0.014974,16.369591,0.122369
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12906872,0,0.014961,-0.014961,0.014961,16.373270,0.122314
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12927293,0,0.014955,-0.014955,0.014955,16.374851,0.122291
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,12992558,0,0.014937,-0.014937,0.014937,16.379887,0.122215
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13007853,0,0.014932,-0.014932,0.014932,16.381064,0.122198
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13069090,0,0.014915,-0.014915,0.014915,16.385760,0.122128
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13097775,0,0.014907,-0.014907,0.014907,16.387953,0.122095
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13115301,0,0.014902,-0.014902,0.014902,16.389290,0.122075
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13171806,1,0.014887,0.985113,0.985113,16.393589,0.122011
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13197881,0,0.014880,-0.014880,0.014880,16.395567,0.121982
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13244841,0,0.014867,-0.014867,0.014867,16.399119,0.121929
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13272733,0,0.014859,-0.014859,0.014859,16.401222,0.121898
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13325893,0,0.014845,-0.014845,0.014845,16.405220,0.121838
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13350311,0,0.014838,-0.014838,0.014838,16.407050,0.121811
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13404510,0,0.014823,-0.014823,0.014823,16.411102,0.121751
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13457238,0,0.014809,-0.014809,0.014809,16.415028,0.121693
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13494803,0,0.014799,-0.014799,0.014799,16.417815,0.121651
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13532274,0,0.014789,-0.014789,0.014789,16.420588,0.121610
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13555909,0,0.014783,-0.014783,0.014783,16.422333,0.121585
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13611365,0,0.014768,-0.014768,0.014768,16.426416,0.121524
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13641614,0,0.014760,-0.014760,0.014760,16.428636,0.121491
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13674677,0,0.014751,-0.014751,0.014751,16.431056,0.121455
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13719367,0,0.014740,-0.014740,0.014740,16.434319,0.121407
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13772486,0,0.014726,-0.014726,0.014726,16.438183,0.121350
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13798092,0,0.014719,-0.014719,0.014719,16.440041,0.121323
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13846570,0,0.014707,-0.014707,0.014707,16.443548,0.121271
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13875494,0,0.014699,-0.014699,0.014699,16.445635,0.121240
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13917792,0,0.014688,-0.014688,0.014688,16.448679,0.121195
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13934387,0,0.014684,-0.014684,0.014684,16.449870,0.121178
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,13974964,0,0.014674,-0.014674,0.014674,16.452778,0.121135
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14018280,0,0.014663,-0.014663,0.014663,16.455873,0.121089
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14057300,0,0.014653,-0.014653,0.014653,16.458652,0.121049
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14089226,0,0.014645,-0.014645,0.014645,16.460921,0.121015
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14162518,0,0.014626,-0.014626,0.014626,16.466109,0.120939
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14195151,0,0.014618,-0.014618,0.014618,16.468411,0.120905
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14205931,0,0.014615,-0.014615,0.014615,16.469170,0.120894
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14275075,0,0.014598,-0.014598,0.014598,16.474026,0.120823
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14285799,0,0.014595,-0.014595,0.014595,16.474777,0.120812
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14324104,0,0.014586,-0.014586,0.014586,16.477454,0.120772
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14386066,0,0.014571,-0.014571,0.014571,16.481771,0.120709
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14404566,0,0.014566,-0.014566,0.014566,16.483056,0.120690
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14466438,0,0.014551,-0.014551,0.014551,16.487342,0.120628
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14499473,0,0.014543,-0.014543,0.014543,16.489623,0.120594
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14551742,0,0.014530,-0.014530,0.014530,16.493221,0.120542
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14556698,0,0.014529,-0.014529,0.014529,16.493562,0.120537
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14613658,0,0.014515,-0.014515,0.014515,16.497467,0.120480
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14634905,0,0.014510,-0.014510,0.014510,16.498920,0.120458
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14706053,0,0.014493,-0.014493,0.014493,16.503770,0.120388
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14729272,0,0.014488,-0.014488,0.014488,16.505347,0.120365
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14756558,0,0.014481,-0.014481,0.014481,16.507198,0.120338
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14793518,0,0.014472,-0.014472,0.014472,16.509700,0.120301
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14840765,0,0.014461,-0.014461,0.014461,16.512888,0.120255
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14883856,0,0.014451,-0.014451,0.014451,16.515788,0.120212
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14929762,0,0.014440,-0.014440,0.014440,16.518867,0.120168
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,14962928,0,0.014433,-0.014433,0.014433,16.521086,0.120135
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15001217,0,0.014424,-0.014424,0.014424,16.523642,0.120098
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15049837,0,0.014412,-0.014412,0.014412,16.526878,0.120051
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15066832,0,0.014408,-0.014408,0.014408,16.528006,0.120035
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15125172,0,0.014395,-0.014395,0.014395,16.531871,0.119979
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15172380,0,0.014384,-0.014384,0.014384,16.534987,0.119933
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15185392,0,0.014381,-0.014381,0.014381,16.535844,0.119921
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15248450,0,0.014367,-0.014367,0.014367,16.539988,0.119861
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15268535,0,0.014362,-0.014362,0.014362,16.541305,0.119842
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15323336,0,0.014350,-0.014350,0.014350,16.544887,0.119790
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15358249,0,0.014342,-0.014342,0.014342,16.547163,0.119757
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15374864,0,0.014338,-0.014338,0.014338,16.548245,0.119741
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15433143,0,0.014325,-0.014325,0.014325,16.552028,0.119687
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15452746,0,0.014320,-0.014320,0.014320,16.553297,0.119668
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15496914,0,0.014311,-0.014311,0.014311,16.556151,0.119627
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15547235,0,0.014299,-0.014299,0.014299,16.559393,0.119580
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15580985,0,0.014292,-0.014292,0.014292,16.561562,0.119549
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15639579,0,0.014279,-0.014279,0.014279,16.565315,0.119495
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15647716,0,0.014277,-0.014277,0.014277,16.565836,0.119487
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15684918,0,0.014269,-0.014269,0.014269,16.568210,0.119453
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15730499,0,0.014259,-0.014259,0.014259,16.571112,0.119411
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15766416,0,0.014251,-0.014251,0.014251,16.573393,0.119378
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15816697,0,0.014240,-0.014240,0.014240,16.576577,0.119332
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15838655,0,0.014235,-0.014235,0.014235,16.577964,0.119312
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15879707,0,0.014227,-0.014227,0.014227,16.580553,0.119275
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15927945,0,0.014216,-0.014216,0.014216,16.583586,0.119232
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,15986352,0,0.014204,-0.014204,0.014204,16.587246,0.119179
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16009315,0,0.014199,-0.014199,0.014199,16.588681,0.119158
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16055426,0,0.014189,-0.014189,0.014189,16.591557,0.119117
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16076810,0,0.014184,-0.014184,0.014184,16.592888,0.119098
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16133096,0,0.014172,-0.014172,0.014172,16.596383,0.119048
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16179690,0,0.014163,-0.014163,0.014163,16.599267,0.119006
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16207115,0,0.014157,-0.014157,0.014157,16.600961,0.118982
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16261416,0,0.014145,-0.014145,0.014145,16.604306,0.118934
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16295820,0,0.014138,-0.014138,0.014138,16.606419,0.118904
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16318436,0,0.014133,-0.014133,0.014133,16.607806,0.118884
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16370018,0,0.014123,-0.014123,0.014123,16.610962,0.118839
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16391901,0,0.014118,-0.014118,0.014118,16.612298,0.118820
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16450061,0,0.014106,-0.014106,0.014106,16.615840,0.118769
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16493941,0,0.014097,-0.014097,0.014097,16.618504,0.118731
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16527945,0,0.014090,-0.014090,0.014090,16.620563,0.118702
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16557991,0,0.014084,-0.014084,0.014084,16.622379,0.118676
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16581286,0,0.014079,-0.014079,0.014079,16.623785,0.118656
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16620787,0,0.014071,-0.014071,0.014071,16.626165,0.118622
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16685505,0,0.014058,-0.014058,0.014058,16.630051,0.118566
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16697824,0,0.014055,-0.014055,0.014055,16.630789,0.118556
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16753037,0,0.014044,-0.014044,0.014044,16.634090,0.118509
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16793727,0,0.014036,-0.014036,0.014036,16.636516,0.118474
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16844769,0,0.014026,-0.014026,0.014026,16.639551,0.118431
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16860214,0,0.014023,-0.014023,0.014023,16.640467,0.118418
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16891259,0,0.014017,-0.014017,0.014017,16.642307,0.118392
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16946493,0,0.014006,-0.014006,0.014006,16.645571,0.118345
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,16998198,0,0.013995,-0.013995,0.013995,16.648618,0.118302
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17005676,0,0.013994,-0.013994,0.013994,16.649058,0.118296
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17066795,0,0.013982,-0.013982,0.013982,16.652645,0.118245
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17099912,0,0.013975,-0.013975,0.013975,16.654584,0.118217
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17150449,0,0.013965,-0.013965,0.013965,16.657535,0.118175
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17176005,0,0.013960,-0.013960,0.013960,16.659024,0.118154
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17233674,0,0.013949,-0.013949,0.013949,16.662376,0.118107
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17271857,0,0.013942,-0.013942,0.013942,16.664589,0.118075
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17314774,0,0.013933,-0.013933,0.013933,16.667071,0.118040
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17348055,0,0.013927,-0.013927,0.013927,16.668991,0.118013
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17381487,0,0.013921,-0.013921,0.013921,16.670916,0.117986
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17430726,0,0.013911,-0.013911,0.013911,16.673745,0.117946
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17447668,0,0.013908,-0.013908,0.013908,16.674717,0.117932
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17497995,0,0.013898,-0.013898,0.013898,16.677597,0.117891
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17512177,0,0.013896,-0.013896,0.013896,16.678407,0.117880
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17587341,0,0.013881,-0.013881,0.013881,16.682690,0.117819
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17602486,0,0.013878,-0.013878,0.013878,16.683551,0.117807
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17657138,0,0.013868,-0.013868,0.013868,16.686651,0.117763
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17683397,0,0.013863,-0.013863,0.013863,16.688137,0.117742
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17706936,0,0.013859,-0.013859,0.013859,16.689467,0.117724
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,259,17780671,0,0.013845,-0.013845,0.013845,16.693623,0.117665
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10031263,0,0.191569,-0.191569,0.191569,16.121217,0.437686
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10047600,0,0.191492,-0.191492,0.191492,16.122844,0.437598
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10103019,0,0.191231,-0.191231,0.191231,16.128345,0.437300
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10144927,0,0.191035,-0.191035,0.191035,16.132484,0.437075
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10187601,2,0.190836,1.809164,1.809164,16.136682,0.436848
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10209622,0,0.190734,-0.190734,0.190734,16.138841,0.436731
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10233656,0,0.190623,-0.190623,0.190623,16.141192,0.436604
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10304235,0,0.190299,-0.190299,0.190299,16.148066,0.436232
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10329110,0,0.190185,-0.190185,0.190185,16.150477,0.436102
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10364913,0,0.190022,-0.190022,0.190022,16.153937,0.435915
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10396981,0,0.189877,-0.189877,0.189877,16.157026,0.435749
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10432223,0,0.189718,-0.189718,0.189718,16.160410,0.435566
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10499733,0,0.189415,-0.189415,0.189415,16.166860,0.435219
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10532695,0,0.189269,-0.189269,0.189269,16.169995,0.435050
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10555186,0,0.189169,-0.189169,0.189169,16.172128,0.434935
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10601271,0,0.188965,-0.188965,0.188965,16.176484,0.434701
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10634043,0,0.188821,-0.188821,0.188821,16.179571,0.434535
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10688536,0,0.188583,-0.188583,0.188583,16.184682,0.434261
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10703979,0,0.188515,-0.188515,0.188515,16.186126,0.434184
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10764730,0,0.188252,-0.188252,0.188252,16.191786,0.433880
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10792358,0,0.188133,-0.188133,0.188133,16.194349,0.433743
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10848098,0,0.187894,-0.187894,0.187894,16.199500,0.433467
7,10000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,wide,3117,10880182,0,0.187757,-0.187757,0.187757,16.202454,0.433309
